sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,20-2-2023_15:4:47:748370,paved,sudden-brake,-1.32154417,0.60612163,1.47617340,0.03597959,0.01992554,0.00379533,-40.84120178,-48.91822052,47.48950958,0
2,20-2-2023_15:4:48:143320,paved,sudden-brake,-0.68924932,-1.00335597,-2.30801582,-0.01542020,0.00128313,-0.00206371,-40.84120178,-48.91822052,47.48950958,0
3,20-2-2023_15:4:48:149703,paved,sudden-brake,-0.13359624,-0.82133188,-3.17981719,-0.04045430,0.01113698,0.00006685,-23.33782958,-47.66390991,48.47887420,0
4,20-2-2023_15:4:48:157701,paved,sudden-brake,-0.50722498,-1.75061368,-2.59542274,-0.03512790,0.00181577,0.00113213,-23.33782958,-47.66390991,48.47887420,0
5,20-2-2023_15:4:48:181701,paved,sudden-brake,-0.02821380,-2.35416769,-3.39058113,-0.06016199,-0.00138007,-0.00446060,-35.00674438,-50.17253494,49.46823883,0
6,20-2-2023_15:4:48:189700,paved,sudden-brake,0.23045227,-0.74469003,-3.17023658,-0.05856407,-0.00484223,-0.00872172,-35.00674438,-50.17253494,49.46823883,0
7,20-2-2023_15:4:48:197697,paved,sudden-brake,0.02926755,-1.51110792,-3.11275482,-0.05616719,-0.00936968,-0.00339532,-40.84120178,-51.42684936,49.46823883,0
8,20-2-2023_15:4:48:197697,paved,sudden-brake,-0.31562054,0.42409744,-2.54752159,-0.05723247,-0.00324431,-0.00206371,-40.84120178,-51.42684936,49.46823883,0
9,20-2-2023_15:4:48:205698,paved,sudden-brake,-0.44974370,0.48157877,-0.21952629,-0.05350399,-0.01016864,-0.00126475,-35.00674438,-50.17253494,48.47887420,0
10,20-2-2023_15:4:48:213694,paved,sudden-brake,-1.03413748,0.99891090,0.88219833,-0.00476740,0.00740849,0.00139845,-35.00674438,-50.17253494,48.47887420,0
11,20-2-2023_15:4:48:269738,paved,sudden-brake,-1.90593795,0.32829518,1.19834518,-0.00263684,0.00607689,0.00432797,-35.00674438,-50.17253494,48.47887420,0
12,20-2-2023_15:4:48:317699,paved,sudden-brake,-1.12993955,0.30913472,0.56605148,-0.01382228,0.00314737,0.00672485,-35.00674438,-50.17253494,48.47887420,0
13,20-2-2023_15:4:48:365703,paved,sudden-brake,-1.19700121,-0.71594929,-0.50693321,-0.04844390,-0.00564119,0.00059949,-29.17228698,-50.17253494,47.48950958,0
14,20-2-2023_15:4:48:421718,paved,sudden-brake,-0.15275669,-1.43446612,-3.16065597,-0.04178590,-0.00138007,-0.00339532,-29.17228698,-50.17253494,47.48950958,0
15,20-2-2023_15:4:48:477669,paved,sudden-brake,-0.40184254,0.41451716,-3.48638343,-0.05163974,0.00554425,-0.00366164,-35.00674438,-52.68116378,46.50014495,0
16,20-2-2023_15:4:48:525684,paved,sudden-brake,-0.59344701,0.97017021,2.48209571,-0.01275700,0.01113698,0.00379533,-35.00674438,-52.68116378,46.50014495,0
17,20-2-2023_15:4:48:581666,paved,sudden-brake,-1.12993955,0.07920933,2.32881355,-0.00290316,0.00501161,0.00645853,-29.17228698,-47.66390991,47.48950958,0
18,20-2-2023_15:4:48:629648,paved,sudden-brake,-0.44974370,-0.04533362,-0.02792358,-0.02607301,0.00767481,0.00539325,-29.17228698,-47.66390991,47.48950958,0
19,20-2-2023_15:4:48:677647,paved,sudden-brake,-0.61260752,-0.33274030,-2.54752159,-0.04125326,0.01593074,0.00139845,-40.84120178,-51.42684936,48.47887420,0
