sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,28-2-2023_15:47:20:424594,paved,cons-acc-20,-1.55598173,1.06767773,0.75702476,-0.16428704,0.07636093,-0.03452015,-103.65774536,91.19593811,93.26858520,0
2,28-2-2023_15:47:20:806397,paved,cons-acc-20,-0.08062721,-1.82555017,-0.20099639,-0.14591095,0.01404200,-0.02706319,-103.65774536,91.19593811,93.26858520,0
3,28-2-2023_15:47:20:822955,paved,cons-acc-20,2.44855213,0.69404897,0.13431167,-0.02047416,0.02602641,-0.03185695,-102.86038970,68.39695739,96.72297668,0
4,28-2-2023_15:47:20:822955,paved,cons-acc-20,-0.06146676,0.44496312,1.08275222,-0.06921075,0.12749439,0.00143307,-102.86038970,68.39695739,96.72297668,0
5,28-2-2023_15:47:20:830956,paved,cons-acc-20,0.19719932,1.13473927,-7.60651016,-0.07666771,-0.03549355,-0.01774199,-102.86038970,75.99662017,96.72297668,0
6,28-2-2023_15:47:20:838957,paved,cons-acc-20,-0.32013278,-1.13577389,4.80946159,-0.00076647,-0.01472058,-0.01001870,-102.86038970,75.99662017,96.72297668,0
7,28-2-2023_15:47:20:846950,paved,cons-acc-20,-1.31647622,-1.13577389,-2.57689285,-0.02074048,0.05585426,-0.00495862,-103.65774536,75.99662017,96.72297668,0
8,28-2-2023_15:47:20:854949,paved,cons-acc-20,-0.20517010,-2.86979484,3.07543945,0.07833063,-0.03309667,0.02007548,-103.65774536,75.99662017,96.72297668,0
9,28-2-2023_15:47:20:862952,paved,cons-acc-20,0.62830944,-1.56688413,-4.98152923,-0.02233840,0.11817319,-0.00469229,-102.06301879,75.99662017,100.17736816,0
10,28-2-2023_15:47:20:894992,paved,cons-acc-20,-0.59795932,1.57542967,-1.63803100,-0.03006169,-0.04880956,-0.02120415,-102.06301879,75.99662017,100.17736816,0
11,28-2-2023_15:47:20:942942,paved,cons-acc-20,1.43304824,1.02935683,-4.25343132,-0.05988955,0.07236612,-0.03505280,-102.06301879,91.19593811,96.72297668,0
12,28-2-2023_15:47:20:998960,paved,cons-acc-20,0.13971796,1.56584939,0.56542205,-0.02153944,-0.03389563,-0.01561142,-102.06301879,91.19593811,96.72297668,0
13,28-2-2023_15:47:21:46934,paved,cons-acc-20,1.54801092,-2.07463598,-3.48701286,-0.02659953,0.03082017,-0.01028502,-103.65774536,75.99662017,93.26858520,0
14,28-2-2023_15:47:21:102956,paved,cons-acc-20,1.06899976,1.58500981,2.53894805,-0.01807728,-0.07810478,-0.02120415,-103.65774536,75.99662017,93.26858520,0
15,28-2-2023_15:47:21:158915,paved,cons-acc-20,-1.66136431,-0.09152943,-0.15309524,-0.13499182,-0.00300249,-0.03105799,-102.86038970,75.99662017,96.72297668,0
16,28-2-2023_15:47:21:206916,paved,cons-acc-20,0.04391571,1.01019644,8.11463737,-0.04098082,-0.11991704,-0.00788814,-102.86038970,75.99662017,96.72297668,0
17,28-2-2023_15:47:21:254917,paved,cons-acc-20,5.69624805,-2.43868446,-10.38477516,-0.05749266,0.01297671,0.00649315,-103.65774536,83.59627532,94.99577331,0
18,28-2-2023_15:47:21:310903,paved,cons-acc-20,1.22228336,1.61375045,-5.48928070,-0.08359204,0.02203160,-0.03292223,-103.65774536,83.59627532,94.99577331,0
19,28-2-2023_15:47:21:358897,paved,cons-acc-20,-0.18600964,-1.94051275,-0.72790908,0.01734330,0.11923847,-0.03212327,-106.84722137,75.99662017,98.45017242,0
20,28-2-2023_15:47:21:414893,paved,cons-acc-20,0.58998851,3.47231435,-0.37343978,0.00535889,0.02149896,-0.01614406,-106.84722137,75.99662017,98.45017242,0
21,28-2-2023_15:47:21:462876,paved,cons-acc-20,-1.20151352,0.63656759,-0.07645226,-0.06681387,0.11151518,-0.01188294,-102.06301879,68.39695739,96.72297668,0
22,28-2-2023_15:47:21:518868,paved,cons-acc-20,-2.58106565,-0.71424398,-1.87753486,-0.10143549,0.02629272,-0.00682286,-102.06301879,68.39695739,96.72297668,0
23,28-2-2023_15:47:21:566867,paved,cons-acc-20,-0.90452651,-1.02081120,-3.50617408,-0.03618705,-0.01631850,-0.03958024,-103.65774536,91.19593811,98.45017242,0
24,28-2-2023_15:47:21:622859,paved,cons-acc-20,3.01378560,2.19814419,-3.60197639,-0.02526793,-0.08662702,-0.04517296,-103.65774536,91.19593811,98.45017242,0
25,28-2-2023_15:47:21:670853,paved,cons-acc-20,6.29022216,-0.58012094,-4.64622020,0.05649236,-0.09701351,-0.02653055,-105.25248718,75.99662017,101.90456390,0
26,28-2-2023_15:47:21:726840,paved,cons-acc-20,1.53843078,0.69404897,-3.45827293,0.04557323,0.04200561,-0.00921974,-105.25248718,75.99662017,101.90456390,0
27,28-2-2023_15:47:21:774842,paved,cons-acc-20,-0.78956375,2.52387189,0.85282897,-0.03139329,-0.10953055,0.00143307,-104.45512390,83.59627532,100.17736816,0
28,28-2-2023_15:47:21:822828,paved,cons-acc-20,3.50237679,2.40890932,-2.42360877,-0.09424485,0.09287277,-0.04464032,-104.45512390,83.59627532,100.17736816,0
29,28-2-2023_15:47:21:878821,paved,cons-acc-20,-3.49118709,-0.34061527,-0.43092346,0.03651835,0.13708192,-0.04117816,-105.25248718,75.99662017,96.72297668,0
30,28-2-2023_15:47:21:934813,paved,cons-acc-20,0.04391571,1.94905843,-1.66677093,0.04956804,0.07369771,-0.02040518,-105.25248718,75.99662017,96.72297668,0
31,28-2-2023_15:47:21:982811,paved,cons-acc-20,2.31442880,-1.08787286,-3.00800323,-0.04817146,-0.04561372,-0.03238959,-105.25248718,83.59627532,101.90456390,0
32,28-2-2023_15:47:22:38817,paved,cons-acc-20,-0.86620559,-1.46150150,-6.86883258,-0.05216626,0.05052786,-0.01241558,-105.25248718,83.59627532,101.90456390,0
33,28-2-2023_15:47:22:86844,paved,cons-acc-20,-0.88536605,-4.28766822,0.24927520,-0.08732052,-0.04588004,-0.04224344,-103.65774536,91.19593811,94.99577331,0
34,28-2-2023_15:47:22:142790,paved,cons-acc-20,1.37556695,0.42580265,-0.96741485,-0.01674568,0.09500333,-0.02519895,-103.65774536,91.19593811,94.99577331,0
35,28-2-2023_15:47:22:190787,paved,cons-acc-20,-2.95469455,-3.67453384,3.97598075,-0.00209807,-0.00966050,-0.03452015,-102.86038970,83.59627532,98.45017242,0
36,28-2-2023_15:47:22:246780,paved,cons-acc-20,-2.22659754,0.77069082,1.34141921,0.06954206,0.02389584,-0.02946007,-102.86038970,83.59627532,98.45017242,0
37,28-2-2023_15:47:22:294789,paved,cons-acc-20,-1.17277276,1.65207147,-3.08464431,-0.04737250,-0.03868939,-0.04064552,-103.65774536,83.59627532,98.45017242,0
38,28-2-2023_15:47:22:346191,paved,cons-acc-20,0.36964335,1.32634377,-6.90715408,-0.08945108,-0.07544158,-0.03185695,-103.65774536,83.59627532,98.45017242,0
39,28-2-2023_15:47:22:402253,paved,cons-acc-20,-3.95103816,-2.67819023,1.32225990,0.06607990,-0.13776049,-0.01933990,-103.65774536,98.79560089,96.72297668,0
40,28-2-2023_15:47:22:450191,paved,cons-acc-20,0.45586538,-2.00757408,0.67080307,-0.09344589,-0.02510707,-0.03212327,-103.65774536,98.79560089,96.72297668,0
41,28-2-2023_15:47:22:506181,paved,cons-acc-20,2.03660249,0.17671686,-5.34557819,-0.07506979,-0.04588004,-0.03265591,-102.06301879,83.59627532,100.17736816,0
42,28-2-2023_15:47:22:558194,paved,cons-acc-20,0.14929819,4.60278034,-4.27259254,-0.09317956,-0.07517526,-0.02333471,-102.06301879,83.59627532,100.17736816,0
43,28-2-2023_15:47:22:606255,paved,cons-acc-20,-10.75299739,0.33000042,18.98699569,0.01068530,0.05505530,-0.01001870,-103.65774536,68.39695739,94.99577331,0
44,28-2-2023_15:47:22:654227,paved,cons-acc-20,0.30258178,-4.15354490,-4.01392555,-0.11847997,-0.04614636,0.00889003,-103.65774536,68.39695739,94.99577331,0
45,28-2-2023_15:47:22:710235,paved,cons-acc-20,2.37191033,-0.99207057,-0.62252616,-0.07613507,0.04866362,-0.02919375,-103.65774536,75.99662017,94.99577331,0
46,28-2-2023_15:47:22:766180,paved,cons-acc-20,1.18396245,-1.06871235,-4.22469139,-0.06122115,-0.02191123,-0.04011288,-103.65774536,75.99662017,94.99577331,0
47,28-2-2023_15:47:22:814172,paved,cons-acc-20,-0.01356563,-1.25073659,-0.56504631,-0.00396231,0.02602641,-0.04437400,-104.45512390,75.99662017,100.17736816,0
