sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 19:16:29:752129,paved,sudden-brake,-1.233011,0.265765,-0.975269,-0.087336,0.031831,-0.009518,-20.077398,-32.825290,30.868181,0
2,22-3-2023 19:16:30:148543,paved,sudden-brake,-1.913207,0.706455,6.008715,-0.037801,0.056599,0.003798,-20.077398,-32.825290,30.868181,0
3,22-3-2023 19:16:30:153290,paved,sudden-brake,0.548910,-4.074077,1.007837,-0.117697,0.038223,-0.000197,-26.769863,-31.333236,30.868181,0
4,22-3-2023 19:16:30:161289,paved,sudden-brake,0.606392,0.419049,-1.904551,-0.123023,0.013988,-0.010317,-26.769863,-31.333236,30.868181,0
5,22-3-2023 19:16:30:193335,paved,sudden-brake,-0.351631,-0.165345,0.931196,-0.048720,-0.015574,0.000070,-13.384931,-34.317352,33.440528,0
6,22-3-2023 19:16:30:201282,paved,sudden-brake,-1.491677,-0.270728,-0.007666,-0.039132,-0.004655,-0.022567,-13.384931,-34.317352,33.440528,0
7,22-3-2023 19:16:30:201282,paved,sudden-brake,1.008761,4.002052,-0.467518,-0.064433,0.058729,-0.028160,-26.769863,-34.317352,30.868181,0
8,22-3-2023 19:16:30:209287,paved,sudden-brake,-0.533655,-0.941343,1.046160,-0.053780,-0.039809,-0.012980,-26.769863,-34.317352,30.868181,0
9,22-3-2023 19:16:30:217283,paved,sudden-brake,1.248267,-3.872892,1.333565,-0.022887,-0.171371,-0.013513,-20.077398,-35.809410,31.725631,0
10,22-3-2023 19:16:30:217283,paved,sudden-brake,1.094983,-2.445439,0.222260,-0.105446,0.078171,0.001135,-20.077398,-35.809410,31.725631,0
11,22-3-2023 19:16:30:225283,paved,sudden-brake,-2.967032,-0.577295,0.452185,-0.087603,0.142887,0.019245,-26.769863,-35.809410,31.725631,0
12,22-3-2023 19:16:30:257327,paved,sudden-brake,-0.581556,1.396231,2.684376,-0.107577,0.038223,0.003798,-26.769863,-35.809410,31.725631,0
13,22-3-2023 19:16:30:305288,paved,sudden-brake,-1.807825,1.568675,-1.885389,-0.078015,-0.009981,-0.002860,-26.769863,-31.333236,30.010730,0
14,22-3-2023 19:16:30:345272,paved,sudden-brake,0.108220,-1.171269,-0.170530,-0.062302,0.094416,-0.016708,-26.769863,-31.333236,30.010730,0
15,22-3-2023 19:16:30:393277,paved,sudden-brake,-2.468860,-1.851465,5.318937,-0.047122,-0.118906,-0.013513,-26.769863,-34.317352,30.010730,0
16,22-3-2023 19:16:30:441256,paved,sudden-brake,-0.878543,1.338750,0.672529,-0.054046,0.135430,-0.007654,-26.769863,-34.317352,30.010730,0
17,22-3-2023 19:16:30:489255,paved,sudden-brake,-3.513105,0.476530,4.839928,-0.031143,0.008927,0.009125,-20.077398,-32.825290,32.583080,0
18,22-3-2023 19:16:30:529245,paved,sudden-brake,-1.510838,2.440476,-0.774084,-0.068161,0.028369,0.013119,-20.077398,-32.825290,32.583080,0
19,22-3-2023 19:16:30:577245,paved,sudden-brake,1.027922,-0.653937,0.011496,-0.069493,0.088025,-0.025231,-26.769863,-34.317352,30.010730,0
20,22-3-2023 19:16:30:617245,paved,sudden-brake,-0.303730,1.300429,1.438948,-0.046856,0.000672,-0.020970,-26.769863,-34.317352,30.010730,0
21,22-3-2023 19:16:30:665235,paved,sudden-brake,1.190785,0.658554,-4.031361,-0.121159,0.008129,-0.018573,-26.769863,-34.317352,31.725631,0
22,22-3-2023 19:16:30:713224,paved,sudden-brake,1.669797,-1.056306,0.222260,-0.100120,0.049674,-0.012181,-26.769863,-34.317352,31.725631,0
