sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 19:9:13:506115,paved,sudden-acc,-1.634457,2.718140,-1.119949,-0.074138,-0.086345,0.000528,-104.929389,91.107421,78.442497,0
2,22-3-2023 19:9:13:874308,paved,sudden-acc,-3.061911,-3.489846,1.830759,-0.041115,0.029238,0.012246,-104.929389,91.107421,78.442497,0
3,22-3-2023 19:9:13:881094,paved,sudden-acc,-0.024979,-3.576068,-7.289614,-0.057360,-0.008313,0.020502,-107.314155,91.107421,80.562553,0
4,22-3-2023 19:9:13:881094,paved,sudden-acc,0.913883,5.304800,-7.519540,-0.011553,0.132037,-0.000804,-107.314155,91.107421,80.562553,0
5,22-3-2023 19:9:13:929136,paved,sudden-acc,4.937577,0.332664,-5.478951,-0.133794,0.029770,-0.013587,-104.929389,91.107421,80.562553,0
6,22-3-2023 19:9:13:937089,paved,sudden-acc,-4.748031,-0.213409,0.882317,-0.048838,0.115259,0.004789,-104.929389,91.107421,80.562553,0
7,22-3-2023 19:9:13:945087,paved,sudden-acc,-3.761267,-3.029995,3.651001,-0.134593,0.012460,0.006121,-108.109069,91.107421,80.562553,0
8,22-3-2023 19:9:13:945087,paved,sudden-acc,-0.159103,-3.652709,-6.101666,-0.143115,0.080105,-0.007462,-108.109069,91.107421,80.562553,0
9,22-3-2023 19:9:13:953084,paved,sudden-acc,-2.621220,0.409305,-6.446554,-0.083460,0.069718,0.037546,-106.519226,91.107421,80.562553,0
10,22-3-2023 19:9:13:953084,paved,sudden-acc,0.952203,0.313503,0.968540,-0.083992,0.087029,-0.017582,-106.519226,91.107421,80.562553,0
11,22-3-2023 19:9:13:961082,paved,sudden-acc,5.732736,-5.329249,-2.978514,-0.060290,0.103275,-0.023175,-104.134468,78.092071,80.562553,0
12,22-3-2023 19:9:14:9079,paved,sudden-acc,1.402474,-0.452915,-6.705220,-0.101836,0.141359,-0.016250,-104.134468,78.092071,80.562553,0
13,22-3-2023 19:9:14:57120,paved,sudden-acc,1.891065,1.032020,-3.850313,-0.070676,0.054272,-0.008793,-105.724311,91.107421,80.562553,0
14,22-3-2023 19:9:14:97070,paved,sudden-acc,3.280198,1.693056,5.145517,-0.135658,0.175448,-0.007195,-105.724311,91.107421,80.562553,0
15,22-3-2023 19:9:14:153068,paved,sudden-acc,-4.201957,-1.382197,5.701172,-0.058426,-0.042136,0.015176,-106.519226,86.768966,80.562553,0
16,22-3-2023 19:9:14:193075,paved,sudden-acc,-0.896780,-7.168653,-4.396386,-0.122342,0.008731,-0.003733,-106.519226,86.768966,80.562553,0
17,22-3-2023 19:9:14:241098,paved,sudden-acc,1.699461,-3.336563,-0.909185,-0.061621,0.066523,-0.006130,-104.929389,86.768966,80.562553,0
18,22-3-2023 19:9:14:281068,paved,sudden-acc,1.124647,1.214044,2.127747,-0.030728,0.119254,-0.010658,-104.929389,86.768966,80.562553,0
19,22-3-2023 19:9:14:329086,paved,sudden-acc,-3.196034,-0.328372,7.224426,-0.002232,-0.038141,-0.002668,-104.929389,86.768966,80.562553,0
20,22-3-2023 19:9:14:377048,paved,sudden-acc,-1.222507,-2.675527,-3.811993,-0.080796,0.157870,-0.005065,-104.929389,86.768966,80.562553,0
21,22-3-2023 19:9:14:417040,paved,sudden-acc,-2.582899,2.267869,-0.525976,-0.010488,0.073980,0.035150,-105.724311,95.445869,80.562553,0
22,22-3-2023 19:9:14:465021,paved,sudden-acc,-1.778160,2.526535,2.989967,-0.114885,0.053473,0.001860,-105.724311,95.445869,80.562553,0
23,22-3-2023 19:9:14:513014,paved,sudden-acc,1.095907,2.564856,-2.030071,-0.114353,-0.128157,-0.008793,-106.519226,86.768966,84.802688,0
24,22-3-2023 19:9:14:553009,paved,sudden-acc,2.657483,1.012860,-1.483997,-0.111157,-0.065839,-0.000005,-106.519226,86.768966,84.802688,0
25,22-3-2023 19:9:14:596204,paved,sudden-acc,0.339069,3.810286,-4.779595,-0.037120,-0.007781,0.024230,-107.314155,86.768966,80.562553,0
26,22-3-2023 19:9:14:644231,paved,sudden-acc,2.092250,-1.085210,1.064341,-0.130598,-0.081551,-0.017582,-107.314155,86.768966,80.562553,0
27,22-3-2023 19:9:14:692204,paved,sudden-acc,2.120991,-1.937849,1.313427,-0.004363,-0.062909,-0.004799,-104.929389,82.430519,80.562553,0
28,22-3-2023 19:9:14:740208,paved,sudden-acc,1.804843,1.731376,-4.243102,-0.099173,-0.174497,-0.016783,-104.929389,82.430519,80.562553,0
29,22-3-2023 19:9:14:788217,paved,sudden-acc,4.554368,0.198541,-0.554716,-0.021940,-0.066105,-0.017582,-104.929389,91.107421,80.562553,0
30,22-3-2023 19:9:14:828244,paved,sudden-acc,1.795263,1.079921,5.749071,-0.017679,0.016987,-0.030632,-104.929389,91.107421,80.562553,0
31,22-3-2023 19:9:14:876222,paved,sudden-acc,4.410665,3.273793,-7.260874,0.015878,-0.146800,0.005322,-106.519226,95.445869,82.682624,0
32,22-3-2023 19:9:14:916219,paved,sudden-acc,1.689881,-4.208363,-6.963887,-0.068279,-0.067969,0.010115,-106.519226,95.445869,82.682624,0
33,22-3-2023 19:9:14:964212,paved,sudden-acc,5.263304,1.769697,-6.341172,-0.138055,0.107802,-0.012788,-105.724311,86.768966,84.802688,0
34,22-3-2023 19:9:15:12208,paved,sudden-acc,-4.010353,1.855919,7.492672,-0.066948,0.027640,-0.010125,-105.724311,86.768966,84.802688,0
35,22-3-2023 19:9:15:52201,paved,sudden-acc,-0.695595,0.265602,-4.214362,-0.091982,0.119520,-0.021044,-105.724311,82.430519,78.442497,0
36,22-3-2023 19:9:15:100197,paved,sudden-acc,-3.196034,5.908355,-2.758167,-0.067747,0.101411,0.008251,-105.724311,82.430519,78.442497,0
37,22-3-2023 19:9:15:148188,paved,sudden-acc,3.356840,1.396069,-4.089819,-0.081862,0.079306,-0.008261,-105.724311,86.768966,80.562553,0
38,22-3-2023 19:9:15:188180,paved,sudden-acc,-1.002162,-6.938727,-8.295538,-0.053099,-0.092737,-0.001869,-105.724311,86.768966,80.562553,0
39,22-3-2023 19:9:15:236224,paved,sudden-acc,1.431215,2.612757,-8.918252,-0.084259,0.068387,-0.009326,-105.724311,82.430519,78.442497,0
40,22-3-2023 19:9:15:284219,paved,sudden-acc,-1.921864,3.187571,3.861769,0.004959,-0.135881,-0.002402,-105.724311,82.430519,78.442497,0
41,22-3-2023 19:9:15:332188,paved,sudden-acc,2.255114,0.351824,-0.717579,-0.050170,-0.136147,-0.024506,-103.339553,86.768966,80.562553,0
42,22-3-2023 19:9:15:372162,paved,sudden-acc,1.057586,-2.129454,-2.892292,-0.030196,-0.166774,0.002392,-103.339553,86.768966,80.562553,0
43,22-3-2023 19:9:15:420158,paved,sudden-acc,0.348649,1.817598,-2.509083,-0.065616,0.110732,-0.024240,-105.724311,86.768966,82.682624,0
44,22-3-2023 19:9:15:468148,paved,sudden-acc,-1.318310,-0.270890,3.028288,-0.076535,0.064925,-0.001869,-105.724311,86.768966,82.682624,0
45,22-3-2023 19:9:15:508162,paved,sudden-acc,-3.339737,0.054837,-2.346218,-0.041115,-0.088209,0.013844,-105.724311,91.107421,82.682624,0
46,22-3-2023 19:9:15:556148,paved,sudden-acc,1.814424,3.158830,-2.374960,-0.009955,0.080105,0.006387,-105.724311,91.107421,82.682624,0
47,22-3-2023 19:9:15:596132,paved,sudden-acc,-0.341127,-2.052812,1.437971,-0.093846,0.014057,-0.014386,-106.519226,86.768966,84.802688,0
48,22-3-2023 19:9:15:644139,paved,sudden-acc,-1.969765,0.715873,-0.343952,-0.067747,0.001807,0.000528,-106.519226,86.768966,84.802688,0
49,22-3-2023 19:9:15:692167,paved,sudden-acc,-0.235744,-3.058736,-3.467104,-0.081595,0.022313,-0.012788,-106.519226,86.768966,84.802688,0
50,22-3-2023 19:9:15:732144,paved,sudden-acc,-2.084728,0.715873,-0.152348,-0.098107,-0.003520,-0.019712,-106.519226,86.768966,84.802688,0
51,22-3-2023 19:9:15:780117,paved,sudden-acc,0.157045,-1.631282,-2.777328,-0.028331,-0.081285,0.011447,-106.519226,78.092071,82.682624,0
52,22-3-2023 19:9:15:828110,paved,sudden-acc,1.555757,0.792514,-4.549669,-0.110624,0.156272,-0.009326,-106.519226,78.092071,82.682624,0
53,22-3-2023 19:9:15:876101,paved,sudden-acc,3.941234,-1.181012,-2.921032,-0.106097,-0.099129,-0.020245,-108.109069,91.107421,82.682624,0
54,22-3-2023 19:9:15:916137,paved,sudden-acc,-0.082461,-0.376273,-2.633625,0.044108,-0.114042,0.005322,-108.109069,91.107421,82.682624,0
55,22-3-2023 19:9:15:964135,paved,sudden-acc,0.645636,1.233205,-6.331593,-0.059757,0.079839,0.000794,-106.519226,91.107421,78.442497,0
56,22-3-2023 19:9:16:12114,paved,sudden-acc,4.295701,-3.384463,2.970806,-0.087721,0.032700,-0.022642,-106.519226,91.107421,78.442497,0
57,22-3-2023 19:9:16:52075,paved,sudden-acc,1.584498,-2.665946,-2.480341,-0.023005,0.059865,0.005322,-106.519226,78.092071,82.682624,0
58,22-3-2023 19:9:16:100076,paved,sudden-acc,-2.180530,1.970882,-7.548281,-0.122609,0.117922,0.017572,-106.519226,78.092071,82.682624,0
59,22-3-2023 19:9:16:148062,paved,sudden-acc,3.759209,-0.625359,-0.966667,-0.087987,0.028705,-0.011989,-104.929389,86.768966,80.562553,0
60,22-3-2023 19:9:16:188107,paved,sudden-acc,-2.956528,2.401992,0.211702,-0.060556,0.068653,-0.021577,-104.929389,86.768966,80.562553,0
61,22-3-2023 19:9:16:236068,paved,sudden-acc,-1.299149,2.469054,-0.928345,-0.076003,-0.034413,-0.003467,-104.929389,78.092071,82.682624,0
62,22-3-2023 19:9:16:276055,paved,sudden-acc,-0.197424,-1.822887,0.336245,-0.040049,-0.058115,0.010115,-104.929389,78.092071,82.682624,0
63,22-3-2023 19:9:16:332039,paved,sudden-acc,-1.500334,1.070341,-8.525464,-0.075736,-0.001922,0.017839,-106.519226,78.092071,74.202354,0
64,22-3-2023 19:9:16:372038,paved,sudden-acc,-1.567396,2.239128,6.716673,-0.130598,-0.012841,-0.004000,-106.519226,78.092071,74.202354,0
65,22-3-2023 19:9:16:420034,paved,sudden-acc,0.252847,-0.778642,0.508690,-0.110092,0.058267,-0.009592,-104.929389,73.753631,82.682624,0
66,22-3-2023 19:9:16:460038,paved,sudden-acc,0.262427,1.654735,-2.413279,-0.055230,0.092089,-0.001070,-104.929389,73.753631,82.682624,0
67,22-3-2023 19:9:16:508018,paved,sudden-acc,1.986868,-0.884025,-4.702953,-0.069078,-0.049327,-0.004000,-106.519226,78.092071,80.562553,0
68,22-3-2023 19:9:16:556011,paved,sudden-acc,0.731858,-1.209753,1.217625,-0.093580,-0.020298,-0.000537,-106.519226,78.092071,80.562553,0
69,22-3-2023 19:9:16:596010,paved,sudden-acc,-1.299149,1.587673,-1.608541,-0.026201,0.020449,0.013311,-105.724311,91.107421,84.802688,0
70,22-3-2023 19:9:16:644000,paved,sudden-acc,-3.349317,-0.242150,0.412886,-0.021673,0.072914,0.024763,-105.724311,91.107421,84.802688,0
71,22-3-2023 19:9:16:691998,paved,sudden-acc,-5.658152,3.743224,6.295145,-0.010222,0.087029,0.028492,-104.134468,86.768966,82.682624,0
72,22-3-2023 19:9:16:731989,paved,sudden-acc,-2.429616,-3.710191,1.437971,-0.091183,0.065457,0.006121,-104.134468,86.768966,82.682624,0
73,22-3-2023 19:9:16:779984,paved,sudden-acc,-1.414112,3.216311,2.865423,-0.039783,0.056402,0.010914,-106.519226,86.768966,82.682624,0
74,22-3-2023 19:9:16:819979,paved,sudden-acc,-3.176873,1.549352,0.326666,-0.126337,0.055603,0.024763,-106.519226,86.768966,82.682624,0
75,22-3-2023 19:9:16:875969,paved,sudden-acc,-4.585166,3.494138,1.533773,-0.078133,-0.021097,0.014377,-106.519226,95.445869,82.682624,0
76,22-3-2023 19:9:16:915968,paved,sudden-acc,-0.168683,1.616414,-0.966667,-0.098374,-0.046131,-0.010391,-106.519226,95.445869,82.682624,0
77,22-3-2023 19:9:16:963957,paved,sudden-acc,1.076746,-2.206096,1.064341,-0.084791,-0.072497,0.002925,-105.724311,86.768966,82.682624,0
78,22-3-2023 19:9:17:3956,paved,sudden-acc,2.427558,0.696712,-4.875398,-0.127935,0.020715,-0.007462,-105.724311,86.768966,82.682624,0
79,22-3-2023 19:9:17:51949,paved,sudden-acc,-0.992582,0.457207,3.210310,-0.097308,-0.027222,0.024763,-107.314155,86.768966,80.562553,0
80,22-3-2023 19:9:17:99955,paved,sudden-acc,-1.816481,-2.311478,-1.838467,-0.079465,-0.028554,0.010382,-107.314155,86.768966,80.562553,0
81,22-3-2023 19:9:17:139990,paved,sudden-acc,-0.992582,4.423420,0.317085,-0.032859,0.034830,0.019437,-106.519226,86.768966,82.682624,0
82,22-3-2023 19:9:17:187947,paved,sudden-acc,1.354573,0.553009,-3.639547,-0.019010,-0.033614,0.013045,-106.519226,86.768966,82.682624,0
83,22-3-2023 19:9:17:235935,paved,sudden-acc,-2.467936,0.035677,4.197075,0.006024,-0.081818,0.046335,-105.724311,82.430519,84.802688,0
84,22-3-2023 19:9:17:277004,paved,sudden-acc,-2.257172,-3.614389,1.505032,-0.065084,-0.079687,0.010648,-105.724311,82.430519,84.802688,0
85,22-3-2023 19:9:17:324998,paved,sudden-acc,-1.739840,-1.075629,4.427000,-0.056295,-0.000590,0.015974,-105.724311,82.430519,78.442497,0
86,22-3-2023 19:9:17:372957,paved,sudden-acc,-0.791397,-0.433754,-5.047842,-0.043512,-0.127092,0.021301,-105.724311,82.430519,78.442497,0
87,22-3-2023 19:9:17:420987,paved,sudden-acc,1.584498,-1.104370,-3.361723,-0.117016,0.006601,0.009050,-106.519226,86.768966,82.682624,0
88,22-3-2023 19:9:17:460935,paved,sudden-acc,2.006028,-1.094790,-1.483997,-0.089052,-0.164377,-0.016783,-106.519226,86.768966,82.682624,0
89,22-3-2023 19:9:17:508930,paved,sudden-acc,-3.368478,0.294343,-5.316088,-0.005961,-0.027755,0.018371,-107.314155,95.445869,84.802688,0
90,22-3-2023 19:9:17:556921,paved,sudden-acc,2.130571,4.471321,-0.880444,-0.028331,-0.246404,0.006387,-107.314155,95.445869,84.802688,0
91,22-3-2023 19:9:17:596952,paved,sudden-acc,-4.173217,-2.225256,5.978996,-0.055496,-0.101525,-0.005331,-105.724311,82.430519,80.562553,0
92,22-3-2023 19:9:17:646650,paved,sudden-acc,3.720888,-0.261310,-5.181965,-0.068013,0.125646,-0.001869,-105.724311,82.430519,80.562553,0
93,22-3-2023 19:9:17:685989,paved,sudden-acc,-1.232088,2.430733,1.543354,-0.034457,0.051609,0.025828,-106.519226,91.107421,80.562553,0
94,22-3-2023 19:9:17:733983,paved,sudden-acc,6.432092,-3.681450,-6.254951,-0.124473,0.154142,-0.019180,-106.519226,91.107421,80.562553,0
95,22-3-2023 19:9:17:781976,paved,sudden-acc,-2.324233,3.695322,5.365862,0.043575,-0.103390,0.052194,-104.134468,86.768966,82.682624,0
96,22-3-2023 19:9:17:821990,paved,sudden-acc,-4.585166,-2.962934,-6.417814,-0.087987,0.247887,0.034351,-104.134468,86.768966,82.682624,0
97,22-3-2023 19:9:17:869991,paved,sudden-acc,2.935310,-6.756702,-4.386806,-0.137523,0.004204,-0.016250,-107.314155,91.107421,78.442497,0
98,22-3-2023 19:9:17:909987,paved,sudden-acc,3.414321,-1.027728,-0.564297,-0.057094,-0.025092,-0.022908,-107.314155,91.107421,78.442497,0
99,22-3-2023 19:9:17:965955,paved,sudden-acc,-2.669121,4.979073,1.313427,-0.069078,0.075844,0.009583,-103.339553,82.430519,89.042831,0
100,22-3-2023 19:9:18:6005,paved,sudden-acc,-0.820138,-0.462495,3.430658,0.019606,-0.060778,0.009849,-103.339553,82.430519,89.042831,0
101,22-3-2023 19:9:18:53991,paved,sudden-acc,3.193976,1.530192,-6.561518,-0.032859,0.029770,0.000794,-105.724311,86.768966,80.562553,0
