sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,20-2-2023_15:12:28:896641,paved,sudden-line-left,-2.57078647,-4.83427715,-0.54713439,-0.0316921,0.06700723,-0.01523058,-94.26463317,73.98603057,89.2352066,0
2,20-2-2023_15:12:29:239982,paved,sudden-line-left,-1.42115936,-0.05374507,-0.49923324,-0.03142578,0.05156064,-0.02242123,-94.26463317,73.98603057,89.2352066,0
3,20-2-2023_15:12:29:249709,paved,sudden-line-left,0.44698452,-2.13265395,-2.75058555,-0.02956154,0.02599391,-0.02428547,-93.45199584,92.48254394,89.2352066,0
4,20-2-2023_15:12:29:257707,paved,sudden-line-left,1.02179801,-2.52544307,-1.18901062,-0.03115946,-0.03872189,-0.02614971,-93.45199584,92.48254394,89.2352066,0
5,20-2-2023_15:12:29:289704,paved,sudden-line-left,1.08885955,-2.89907169,-2.63562202,0.01012017,0.06194714,-0.03573724,-93.45199584,80.15153503,87.48550415,0
6,20-2-2023_15:12:29:297702,paved,sudden-line-left,-1.30619657,-2.62124538,0.29592514,-0.07084116,0.08485067,-0.02268755,-93.45199584,80.15153503,87.48550415,0
7,20-2-2023_15:12:29:305700,paved,sudden-line-left,-1.82352867,-2.27635717,2.99754714,-0.0423449,0.02146647,-0.02401915,-93.45199584,73.98603057,87.48550415,0
8,20-2-2023_15:12:29:313699,paved,sudden-line-left,-0.76012372,-2.35299897,0.26718521,-0.02609938,0.08058956,-0.02002435,-93.45199584,73.98603057,87.48550415,0
9,20-2-2023_15:12:29:313699,paved,sudden-line-left,-0.90382709,-2.77452898,0.34382629,-0.00372848,0.03424984,-0.01656219,-94.26463317,67.82053375,89.2352066,0
10,20-2-2023_15:12:29:369746,paved,sudden-line-left,1.66367301,-4.41274738,-3.40204048,-0.06817796,0.05209329,-0.02268755,-94.26463317,67.82053375,89.2352066,0
11,20-2-2023_15:12:29:417700,paved,sudden-line-left,0.35118227,-2.72662806,1.50303459,-0.00878857,0.09523716,-0.01816011,-91.8267517,80.15153503,90.98492431,0
12,20-2-2023_15:12:29:473729,paved,sudden-line-left,-3.51922845,-0.4944354,3.76396751,-0.00878857,-0.00143706,-0.02801395,-91.8267517,80.15153503,90.98492431,0
13,20-2-2023_15:12:29:529676,paved,sudden-line-left,-2.9539957,1.10546207,1.30184745,-0.06072099,-0.01714995,-0.03440563,-93.45199584,80.15153503,89.2352066,0
14,20-2-2023_15:12:29:577716,paved,sudden-line-left,-0.70264244,-1.51951942,2.34609222,0.01198441,0.07366523,-0.02295387,-93.45199584,80.15153503,89.2352066,0
15,20-2-2023_15:12:29:625714,paved,sudden-line-left,1.31878495,-1.36623585,-2.18535232,0.01810977,-0.00969299,-0.01709483,-94.26463317,73.98603057,89.2352066,0
16,20-2-2023_15:12:29:681672,paved,sudden-line-left,-0.57809948,-2.42964076,1.39765167,-0.01677817,0.01507479,-0.01230106,-94.26463317,73.98603057,89.2352066,0
17,20-2-2023_15:12:29:737651,paved,sudden-line-left,0.68649015,-3.72297143,2.74846267,-0.03728482,0.08538331,-0.01656219,-93.45199584,86.31703948,90.98492431,0
18,20-2-2023_15:12:29:785644,paved,sudden-line-left,-1.00920951,-1.53867983,2.00120544,0.00159792,0.10402573,-0.01576323,-93.45199584,86.31703948,90.98492431,0
19,20-2-2023_15:12:29:833635,paved,sudden-line-left,-1.35409772,-0.03458462,1.94372558,0.0026632,0.06700723,-0.01895907,-92.6393814,73.98603057,85.73578643,0
20,20-2-2023_15:12:29:889627,paved,sudden-line-left,-0.03202665,-1.02134776,0.96654129,-0.02476778,0.04729953,-0.01256738,-92.6393814,73.98603057,85.73578643,0
21,20-2-2023_15:12:29:937625,paved,sudden-line-left,-0.55893907,0.74141354,1.66589736,0.03355634,0.04383736,-0.01576323,-95.07725524,80.15153503,89.2352066,0
22,20-2-2023_15:12:29:993624,paved,sudden-line-left,-0.67390179,-0.44653425,1.81918144,0.00745696,0.08192115,-0.02375283,-95.07725524,80.15153503,89.2352066,0
23,20-2-2023_15:12:30:49633,paved,sudden-line-left,-0.78886451,-1.203372,2.01078605,0.01571289,0.02066751,-0.04505844,-94.26463317,80.15153503,87.48550415,0
24,20-2-2023_15:12:30:97658,paved,sudden-line-left,0.23621959,-0.46569471,-1.17943,0.02663202,-0.09784496,-0.02215491,-94.26463317,80.15153503,87.48550415,0
25,20-2-2023_15:12:30:145612,paved,sudden-line-left,0.44698452,0.06121762,0.38214683,-0.00719064,0.08325275,-0.01842643,-94.26463317,73.98603057,87.48550415,0
26,20-2-2023_15:12:30:201588,paved,sudden-line-left,-0.88466663,-3.08109617,2.57601928,0.01518025,0.09443819,-0.01363266,-94.26463317,73.98603057,87.48550415,0
27,20-2-2023_15:12:30:249643,paved,sudden-line-left,-1.00920951,0.94259824,6.47517013,0.02530041,0.03504879,-0.03174243,-95.07725524,73.98603057,87.48550415,0
28,20-2-2023_15:12:30:305624,paved,sudden-line-left,2.49715256,0.07079785,-1.86920547,0.00452744,0.04836481,-0.04079732,-95.07725524,73.98603057,87.48550415,0
29,20-2-2023_15:12:30:356514,paved,sudden-line-left,-2.53246545,-3.18647885,1.53177452,0.00106528,-0.07041399,-0.02322019,-92.6393814,67.82053375,87.48550415,0
30,20-2-2023_15:12:30:404500,paved,sudden-line-left,-0.96130857,-1.56742048,0.94738006,0.00958753,0.0323856,-0.03440563,-92.6393814,67.82053375,87.48550415,0
31,20-2-2023_15:12:30:460442,paved,sudden-line-left,-1.98639259,-0.98302688,1.28268814,-0.00479376,-0.0890564,0.00021598,-95.07725524,73.98603057,89.2352066,0
32,20-2-2023_15:12:30:508486,paved,sudden-line-left,0.14999759,-1.57700071,-5.38514709,0.02423514,0.04516896,-0.01709483,-95.07725524,73.98603057,89.2352066,0
33,20-2-2023_15:12:30:564478,paved,sudden-line-left,0.27454047,-4.36484622,-2.30031585,-0.07962973,0.01161262,-0.03360667,-95.07725524,80.15153503,85.73578643,0
34,20-2-2023_15:12:30:612435,paved,sudden-line-left,-3.3180437,-0.93512573,0.25760459,-0.01677817,-0.01448675,-0.03786779,-95.07725524,80.15153503,85.73578643,0
35,20-2-2023_15:12:30:668426,paved,sudden-line-left,1.20382225,2.62871766,-0.73873901,-0.0593894,0.03025504,-0.02774763,-94.26463317,86.31703948,89.2352066,0
36,20-2-2023_15:12:30:716458,paved,sudden-line-left,0.61942858,3.72086334,-2.13745117,-0.07803181,-0.00543187,-0.05224908,-94.26463317,86.31703948,89.2352066,0
37,20-2-2023_15:12:30:772411,paved,sudden-line-left,-0.20447075,3.53883934,2.13532829,0.01251705,-0.03446076,-0.04372684,-94.26463317,73.98603057,89.2352066,0
38,20-2-2023_15:12:30:820407,paved,sudden-line-left,-0.98046884,3.87414693,3.72564506,0.0330237,0.05022905,-0.0154969,-94.26463317,73.98603057,89.2352066,0
39,20-2-2023_15:12:30:876399,paved,sudden-line-left,-1.41157903,-1.23211264,2.90174674,0.00559272,0.04144048,-0.01975803,-94.26463317,86.31703948,87.48550415,0
40,20-2-2023_15:12:30:924396,paved,sudden-line-left,1.39542675,-0.99260702,-5.931221,-0.03515426,-0.06482126,-0.04079732,-94.26463317,86.31703948,87.48550415,0
41,20-2-2023_15:12:30:980378,paved,sudden-line-left,-4.41018962,3.12688946,-0.33636856,-0.00053264,0.06061553,-0.02375283,-95.07725524,80.15153503,89.2352066,0
42,20-2-2023_15:12:31:28394,paved,sudden-line-left,0.16915803,4.3339982,2.21196937,0.03728482,0.12000494,-0.03041083,-95.07725524,80.15153503,89.2352066,0
43,20-2-2023_15:12:31:84363,paved,sudden-line-left,2.97616386,-4.55645036,1.5221939,-0.02396881,-0.01635099,-0.02348651,-93.45199584,86.31703948,85.73578643,0
44,20-2-2023_15:12:31:132408,paved,sudden-line-left,-0.16614985,4.07533216,-4.60914897,-0.03009418,-0.02940068,-0.03760147,-93.45199584,86.31703948,85.73578643,0
45,20-2-2023_15:12:31:188364,paved,sudden-line-left,5.63946628,0.24324188,-17.51371192,-0.01065281,0.07446418,-0.02614971,-94.26463317,80.15153503,85.73578643,0
46,20-2-2023_15:12:31:236392,paved,sudden-line-left,0.44698452,-4.20198202,-1.62011909,-0.05246507,0.09124236,-0.02854659,-94.26463317,80.15153503,85.73578643,0
47,20-2-2023_15:12:31:292362,paved,sudden-line-left,-2.6378479,-1.11714994,0.29592514,0.04633971,0.0283908,-0.01736115,-93.45199584,80.15153503,90.98492431,0
48,20-2-2023_15:12:31:340336,paved,sudden-line-left,-0.76012372,2.09222531,-0.65251731,0.01917505,0.05235961,-0.0458574,-93.45199584,80.15153503,90.98492431,0
49,20-2-2023_15:12:31:396372,paved,sudden-line-left,-0.85592603,-0.30283093,-6.63057708,-0.10812599,-0.02593852,-0.04159627,-95.07725524,80.15153503,87.48550415,0
50,20-2-2023_15:12:31:444366,paved,sudden-line-left,1.33794546,-0.34115183,-0.08728409,0.0039948,0.02439599,-0.01176842,-95.07725524,80.15153503,87.48550415,0
51,20-2-2023_15:12:31:492318,paved,sudden-line-left,0.23621959,2.17844724,1.53177452,0.00612536,0.08005691,-0.02828027,-94.26463317,86.31703948,90.98492431,0
52,20-2-2023_15:12:31:548311,paved,sudden-line-left,-0.53977861,0.67435197,3.24663352,0.0053264,-0.08133311,-0.00937154,-94.26463317,86.31703948,90.98492431,0
53,20-2-2023_15:12:31:604336,paved,sudden-line-left,-0.13740921,7.19848489,-4.01517486,-0.01331601,0.01347687,-0.03387299,-95.07725524,86.31703948,87.48550415,0
