sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 20:29:53:664268,paved,sudden-left-line-chg,-0.857771,-2.174247,2.761265,-0.164647,0.014396,-0.014740,-7.413190,-31.236829,29.680946,0
2,22-3-2023 20:29:54:76261,paved,sudden-left-line-chg,-2.170262,2.836210,-1.511517,-0.029623,-0.013302,0.013490,-7.413190,-31.236829,29.680946,0
3,22-3-2023 20:29:54:90844,paved,sudden-left-line-chg,0.684645,3.181098,-4.519707,0.038821,0.031174,0.019349,0.000000,-29.749361,27.984889,0
4,22-3-2023 20:29:54:98842,paved,sudden-left-line-chg,-3.530654,-3.898688,9.687767,0.089688,0.286309,0.015088,0.000000,-29.749361,27.984889,0
5,22-3-2023 20:29:54:98842,paved,sudden-left-line-chg,-2.678014,-1.752717,5.290445,-0.019237,0.141963,0.025740,-7.413190,-31.236829,27.984889,0
6,22-3-2023 20:29:54:106844,paved,sudden-left-line-chg,0.243955,0.872264,2.368473,-0.165713,0.102281,0.026806,-7.413190,-31.236829,27.984889,0
7,22-3-2023 20:29:54:114843,paved,sudden-left-line-chg,-4.412034,6.371313,2.234352,-0.159587,0.181645,0.014555,-7.413190,-34.211765,27.984889,0
8,22-3-2023 20:29:54:114843,paved,sudden-left-line-chg,-2.812137,-0.229462,0.730257,-0.064511,-0.010905,0.021746,-7.413190,-34.211765,27.984889,0
9,22-3-2023 20:29:54:122839,paved,sudden-left-line-chg,-0.742808,-0.449807,2.847486,0.020179,0.060469,0.021213,-14.826385,-26.774423,27.984889,0
10,22-3-2023 20:29:54:130846,paved,sudden-left-line-chg,-1.039795,-0.277363,1.525415,0.030033,-0.044195,0.021746,-14.826385,-26.774423,27.984889,0
11,22-3-2023 20:29:54:130846,paved,sudden-left-line-chg,-1.298462,4.943860,-2.019268,-0.048532,-0.002649,0.002038,-14.826385,-29.749361,28.832918,0
12,22-3-2023 20:29:54:162882,paved,sudden-left-line-chg,-3.061223,0.201648,-3.456301,-0.091676,-0.090268,-0.006484,-14.826385,-29.749361,28.832918,0
13,22-3-2023 20:29:54:209373,paved,sudden-left-line-chg,-0.388340,1.887768,-4.998717,-0.082887,-0.245267,-0.014208,-7.413190,-28.261892,27.984889,0
14,22-3-2023 20:29:54:256862,paved,sudden-left-line-chg,1.067854,1.408757,-3.724548,-0.120172,-0.022889,-0.012077,-7.413190,-28.261892,27.984889,0
15,22-3-2023 20:29:54:304856,paved,sudden-left-line-chg,-1.719991,-4.981254,-0.879221,-0.042673,-0.049255,0.013490,-7.413190,-32.724296,27.984889,0
16,22-3-2023 20:29:54:344899,paved,sudden-left-line-chg,0.263115,-0.057018,7.810043,-0.040542,-0.090268,0.008696,-7.413190,-32.724296,27.984889,0
17,22-3-2023 20:29:54:392856,paved,sudden-left-line-chg,0.780447,-2.327531,3.815090,-0.094339,-0.045260,-0.008881,-7.413190,-31.236829,28.832918,0
18,22-3-2023 20:29:54:440884,paved,sudden-left-line-chg,-2.151102,-1.877260,6.899921,0.079302,0.049284,-0.000892,-7.413190,-31.236829,28.832918,0
19,22-3-2023 20:29:54:480834,paved,sudden-left-line-chg,-1.308042,-5.287821,4.456964,0.042283,-0.155250,0.009495,0.000000,-29.749361,26.288837,0
20,22-3-2023 20:29:54:528874,paved,sudden-left-line-chg,-1.365523,1.025548,4.792271,-0.016041,-0.041532,0.009229,0.000000,-29.749361,26.288837,0
21,22-3-2023 20:29:54:576823,paved,sudden-left-line-chg,-1.039795,5.499513,-2.067169,-0.108454,-0.096660,0.007098,-14.826385,-31.236829,28.832918,0
22,22-3-2023 20:29:54:616865,paved,sudden-left-line-chg,-2.754656,1.389596,-4.261041,-0.185687,-0.023156,0.008962,-14.826385,-31.236829,28.832918,0
23,22-3-2023 20:29:54:664838,paved,sudden-left-line-chg,-3.501913,-1.934741,-3.331758,-0.173436,0.010401,-0.000093,-29.652770,-32.724296,28.832918,0
24,22-3-2023 20:29:54:704813,paved,sudden-left-line-chg,-0.350019,1.217152,1.276329,-0.117242,-0.043662,0.007897,-29.652770,-32.724296,28.832918,0
25,22-3-2023 20:29:54:752803,paved,sudden-left-line-chg,0.617583,0.853104,-0.946281,-0.071702,0.052746,-0.003555,-14.826385,-26.774423,27.136863,0
26,22-3-2023 20:29:54:800805,paved,sudden-left-line-chg,0.540942,4.215762,-7.815304,-0.065310,0.129979,0.023876,-14.826385,-26.774423,27.136863,0
27,22-3-2023 20:29:54:840828,paved,sudden-left-line-chg,-2.515150,0.738141,1.209269,-0.066375,-0.091600,0.029469,-7.413190,-29.749361,27.984889,0
28,22-3-2023 20:29:54:888803,paved,sudden-left-line-chg,-1.068536,0.010044,2.033167,-0.018438,0.125717,-0.002223,-7.413190,-29.749361,27.984889,0
29,22-3-2023 20:29:54:937092,paved,sudden-left-line-chg,-0.426661,6.974867,-4.577188,-0.103660,-0.094263,0.015088,7.413195,-29.749361,27.136863,0
30,22-3-2023 20:29:54:976081,paved,sudden-left-line-chg,-2.975001,2.050632,-6.062122,-0.001660,0.165665,0.020148,7.413195,-29.749361,27.136863,0
31,22-3-2023 20:29:55:24063,paved,sudden-left-line-chg,0.138572,1.427917,0.279987,-0.091143,-0.043130,0.018283,-22.239578,-31.236829,26.288837,0
32,22-3-2023 20:29:55:72107,paved,sudden-left-line-chg,-0.800290,4.148701,0.720676,-0.174768,0.031706,0.017218,-22.239578,-31.236829,26.288837,0
33,22-3-2023 20:29:55:120099,paved,sudden-left-line-chg,-1.193079,-2.212568,-2.996450,-0.184089,0.053278,0.004701,-22.239578,-29.749361,25.440807,0
34,22-3-2023 20:29:55:160048,paved,sudden-left-line-chg,1.479804,-1.743137,-6.397431,-0.215248,-0.066566,-0.003821,-22.239578,-29.749361,25.440807,0
35,22-3-2023 20:29:55:208041,paved,sudden-left-line-chg,-1.384683,-1.484471,-1.521097,-0.119373,-0.094263,0.005234,14.826390,-28.261892,26.288837,0
36,22-3-2023 20:29:55:256043,paved,sudden-left-line-chg,-2.323545,-1.541952,-5.707654,-0.052527,0.038631,0.022012,14.826390,-28.261892,26.288837,0
37,22-3-2023 20:29:55:296051,paved,sudden-left-line-chg,-0.781129,-0.698893,1.103886,-0.006986,-0.015166,0.026007,-7.413190,-29.749361,28.832918,0
38,22-3-2023 20:29:55:344070,paved,sudden-left-line-chg,-1.624189,0.623178,2.205610,0.005531,-0.003448,0.021746,-7.413190,-29.749361,28.832918,0
39,22-3-2023 20:29:55:392022,paved,sudden-left-line-chg,-0.464982,0.604018,-2.488699,-0.061848,0.102814,0.024143,-14.826385,-29.749361,27.136863,0
40,22-3-2023 20:29:55:432021,paved,sudden-left-line-chg,0.454720,-0.277363,-2.661142,-0.079958,0.024782,0.007897,-14.826385,-29.749361,27.136863,0
41,22-3-2023 20:29:55:480013,paved,sudden-left-line-chg,0.722966,0.115426,0.203344,-0.076496,0.022119,-0.008615,-7.413190,-29.749361,27.984889,0
42,22-3-2023 20:29:55:520004,paved,sudden-left-line-chg,-0.311698,-3.122689,-2.287514,-0.061582,-0.075887,-0.005952,-7.413190,-29.749361,27.984889,0
43,22-3-2023 20:29:55:568014,paved,sudden-left-line-chg,-2.112781,-0.900077,-4.011954,-0.081822,-0.030612,-0.004620,-22.239578,-31.236829,28.832918,0
44,22-3-2023 20:29:55:616000,paved,sudden-left-line-chg,-0.206316,-2.854443,3.585163,-0.060516,-0.013035,-0.001158,-22.239578,-31.236829,28.832918,0
45,22-3-2023 20:29:55:663993,paved,sudden-left-line-chg,0.569682,-1.455731,-1.406134,-0.098067,-0.022889,0.005234,-7.413190,-29.749361,29.680946,0
46,22-3-2023 20:29:55:703993,paved,sudden-left-line-chg,-0.235057,-2.969406,-1.770182,-0.105258,0.024249,0.006299,-7.413190,-29.749361,29.680946,0
47,22-3-2023 20:29:55:751987,paved,sudden-left-line-chg,-1.365523,-3.208912,-4.912496,-0.039477,-0.050054,0.033996,-7.413190,-29.749361,28.832918,0
48,22-3-2023 20:29:55:799982,paved,sudden-left-line-chg,0.732546,-1.963482,1.659538,0.056132,0.006672,0.021213,-7.413190,-29.749361,28.832918,0
49,22-3-2023 20:29:55:839970,paved,sudden-left-line-chg,-0.014711,0.278290,-3.255115,-0.076496,0.115864,0.003902,-7.413190,-28.261892,28.832918,0
50,22-3-2023 20:29:55:887957,paved,sudden-left-line-chg,-1.116437,-4.780068,1.170948,-0.032020,0.020521,0.021213,-7.413190,-28.261892,28.832918,0
51,22-3-2023 20:29:55:935957,paved,sudden-left-line-chg,-1.758312,-0.507288,-5.947161,-0.200334,-0.203188,-0.016871,-14.826385,-29.749361,27.984889,0
52,22-3-2023 20:29:55:975993,paved,sudden-left-line-chg,-2.505570,-2.289210,1.467936,-0.051728,0.023717,0.002304,-14.826385,-29.749361,27.984889,0
53,22-3-2023 20:29:56:23937,paved,sudden-left-line-chg,-1.413424,-1.455731,2.655882,-0.058386,-0.222097,0.032665,-14.826385,-28.261892,28.832918,0
