sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 19:31:22:166183,paved,sudden-left-line-chg,-1.955952,4.004976,-0.902105,-0.066968,0.033559,0.006242,-87.789421,102.378189,101.121322,0
2,22-3-2023 19:31:22:539655,paved,sudden-left-line-chg,2.939542,3.104435,-5.088665,-0.023558,-0.013580,-0.005476,-87.789421,102.378189,101.121322,0
3,22-3-2023 19:31:22:545275,paved,sudden-left-line-chg,0.803152,-0.459408,0.170877,0.074448,0.013851,-0.007873,-88.633537,98.112434,101.121322,0
4,22-3-2023 19:31:22:553274,paved,sudden-left-line-chg,-2.406223,-3.534661,2.374330,-0.002519,0.042880,-0.016661,-88.633537,98.112434,101.121322,0
5,22-3-2023 19:31:22:561275,paved,sudden-left-line-chg,3.753861,4.541469,-8.480064,-0.117836,-0.031690,0.000649,-87.789421,93.846672,102.959884,0
6,22-3-2023 19:31:22:561275,paved,sudden-left-line-chg,0.247499,2.041030,0.132557,-0.078953,-0.012515,-0.013998,-87.789421,93.846672,102.959884,0
7,22-3-2023 19:31:22:569274,paved,sudden-left-line-chg,0.496585,-1.034222,-1.227835,-0.053919,0.019177,0.030211,-88.633537,102.378189,101.121322,0
8,22-3-2023 19:31:22:569274,paved,sudden-left-line-chg,1.138460,-3.917869,-0.997908,-0.072561,-0.010917,0.011569,-88.633537,102.378189,101.121322,0
9,22-3-2023 19:31:22:577273,paved,sudden-left-line-chg,-0.739264,-1.570714,-0.039886,-0.055517,0.019976,0.002247,-88.633537,98.112434,99.282752,0
10,22-3-2023 19:31:22:585272,paved,sudden-left-line-chg,2.278507,-3.113130,-2.712769,-0.056848,0.006927,-0.007873,-88.633537,98.112434,99.282752,0
11,22-3-2023 19:31:22:625316,paved,sudden-left-line-chg,2.642555,-3.640043,-6.832266,-0.230755,0.051668,-0.020656,-86.945289,106.643951,99.282752,0
12,22-3-2023 19:31:22:673311,paved,sudden-left-line-chg,-2.272100,1.916488,-2.377460,-0.059512,-0.018108,0.025950,-86.945289,106.643951,99.282752,0
13,22-3-2023 19:31:22:721305,paved,sudden-left-line-chg,-1.084152,0.977626,2.288109,-0.030216,0.072974,-0.007607,-88.633537,81.049407,102.959884,0
14,22-3-2023 19:31:22:761300,paved,sudden-left-line-chg,0.381622,-3.716685,1.454630,0.017721,0.155267,0.003046,-88.633537,81.049407,102.959884,0
15,22-3-2023 19:31:22:809244,paved,sudden-left-line-chg,0.257080,-2.835304,1.895321,0.009998,-0.058322,0.009704,-88.633537,106.643951,101.121322,0
16,22-3-2023 19:31:22:857243,paved,sudden-left-line-chg,-0.097389,1.887747,-2.569065,-0.016368,-0.006922,0.003845,-88.633537,106.643951,101.121322,0
17,22-3-2023 19:31:22:898273,paved,sudden-left-line-chg,-0.288993,0.441133,-2.760670,-0.056316,-0.007455,-0.011335,-89.477676,89.580924,104.798461,0
18,22-3-2023 19:31:22:946338,paved,sudden-left-line-chg,-1.294917,-1.858121,2.815021,-0.048326,-0.006656,0.000916,-89.477676,89.580924,104.798461,0
19,22-3-2023 19:31:22:986333,paved,sudden-left-line-chg,-0.451857,-1.906022,-2.616966,-0.060044,-0.076964,0.008905,-87.789421,98.112434,99.282752,0
20,22-3-2023 19:31:23:34324,paved,sudden-left-line-chg,-0.078228,2.951152,-0.892527,-0.096796,0.004530,-0.007340,-87.789421,98.112434,99.282752,0
21,22-3-2023 19:31:23:82274,paved,sudden-left-line-chg,2.115643,-1.762319,-4.322247,-0.105585,0.027433,-0.012400,-88.633537,89.580924,97.444190,0
