sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 19:38:29:461033,paved,sudden-right-line-chg,-2.376908,1.278726,6.620724,-0.102166,0.090709,0.008414,-17.617773,-28.169782,27.702211,0
2,22-3-2023 19:38:29:847180,paved,sudden-right-line-chg,-1.351823,-1.624082,1.543203,-0.070207,0.114678,0.002821,-17.617773,-28.169782,27.702211,0
3,22-3-2023 19:38:29:861495,paved,sudden-right-line-chg,0.516320,-5.858541,-2.691256,-0.078730,0.081388,0.006283,-26.426660,-31.483875,29.433601,0
4,22-3-2023 19:38:29:869495,paved,sudden-right-line-chg,-1.380564,-2.955733,-2.461328,-0.119210,0.153561,-0.000375,-26.426660,-31.483875,29.433601,0
5,22-3-2023 19:38:29:917490,paved,sudden-right-line-chg,1.838392,0.972159,-7.989119,-0.096839,0.037712,0.009213,-17.617773,-28.169782,30.299295,0
6,22-3-2023 19:38:29:917490,paved,sudden-right-line-chg,0.535481,-0.330752,-2.317625,-0.144244,0.058218,-0.012625,-17.617773,-28.169782,30.299295,0
7,22-3-2023 19:38:29:925489,paved,sudden-right-line-chg,-0.623726,0.100359,-2.279306,-0.056092,-0.011558,-0.007033,-17.617773,-28.169782,29.433601,0
8,22-3-2023 19:38:29:933484,paved,sudden-right-line-chg,2.317403,0.952999,-3.199007,-0.052098,-0.121282,-0.031268,-17.617773,-28.169782,29.433601,0
9,22-3-2023 19:38:29:933484,paved,sudden-right-line-chg,-0.441702,-0.321171,1.246218,0.003297,-0.081333,-0.005435,-22.022216,-29.826828,30.299295,0
10,22-3-2023 19:38:29:941485,paved,sudden-right-line-chg,-1.840415,-0.800182,-2.260145,-0.072871,0.043571,0.007349,-22.022216,-29.826828,30.299295,0
11,22-3-2023 19:38:29:941485,paved,sudden-right-line-chg,-1.658390,0.751814,-1.397924,-0.139717,0.108819,0.018268,-8.808888,-31.483875,28.567907,0
12,22-3-2023 19:38:29:957534,paved,sudden-right-line-chg,0.918690,-0.129567,-4.913867,-0.138918,0.086182,-0.018751,-8.808888,-31.483875,28.567907,0
13,22-3-2023 19:38:30:5485,paved,sudden-right-line-chg,-1.897896,-1.719884,0.537279,-0.064348,0.059017,0.000957,-22.022216,-28.169782,32.030685,0
14,22-3-2023 19:38:30:45477,paved,sudden-right-line-chg,-0.240517,-1.844427,-3.495995,-0.109623,-0.012889,0.002022,-22.022216,-28.169782,32.030685,0
15,22-3-2023 19:38:30:101466,paved,sudden-right-line-chg,-1.169799,0.033297,1.801870,-0.066479,-0.003834,0.009213,-17.617773,-28.169782,30.299295,0
16,22-3-2023 19:38:30:141510,paved,sudden-right-line-chg,-3.248708,1.048801,-0.257879,-0.081127,0.006286,0.006550,-17.617773,-28.169782,30.299295,0
17,22-3-2023 19:38:30:189504,paved,sudden-right-line-chg,-0.259678,-0.014604,-2.911600,-0.092312,-0.041918,0.020665,-4.404444,-28.169782,31.164989,0
18,22-3-2023 19:38:30:229455,paved,sudden-right-line-chg,0.784567,-3.549707,-3.505575,-0.170876,0.084051,-0.005435,-4.404444,-28.169782,31.164989,0
19,22-3-2023 19:38:30:277493,paved,sudden-right-line-chg,-1.035676,1.173344,-1.953579,-0.088584,-0.008628,0.005484,-17.617773,-29.826828,30.299295,0
20,22-3-2023 19:38:30:325488,paved,sudden-right-line-chg,-1.370984,-1.480379,2.692833,-0.082724,0.007351,0.000424,-17.617773,-29.826828,30.299295,0
21,22-3-2023 19:38:30:365482,paved,sudden-right-line-chg,-1.121898,-3.540127,2.434166,-0.040912,0.039310,0.003886,-17.617773,-29.826828,29.433601,0
22,22-3-2023 19:38:30:413477,paved,sudden-right-line-chg,-2.348167,-0.072085,2.740732,-0.051299,-0.014487,0.016403,-17.617773,-29.826828,29.433601,0
23,22-3-2023 19:38:30:461424,paved,sudden-right-line-chg,-1.648810,-1.480379,2.884436,-0.037184,-0.085328,0.000691,-17.617773,-33.140922,31.164989,0
24,22-3-2023 19:38:30:501415,paved,sudden-right-line-chg,-0.470443,-0.867244,-3.735499,-0.093644,-0.007296,0.002288,-17.617773,-33.140922,31.164989,0
25,22-3-2023 19:38:30:549415,paved,sudden-right-line-chg,0.315136,-1.422897,-0.305779,-0.134923,0.022798,0.008147,-8.808888,-29.826828,30.299295,0
26,22-3-2023 19:38:30:589466,paved,sudden-right-line-chg,-0.968614,0.167420,3.583792,-0.079795,0.040109,-0.003571,-8.808888,-29.826828,30.299295,0
27,22-3-2023 19:38:30:637405,paved,sudden-right-line-chg,-0.824911,-1.164231,-0.200397,-0.060354,0.050761,-0.001973,-13.213332,-33.140922,30.299295,0
28,22-3-2023 19:38:30:685402,paved,sudden-right-line-chg,0.104371,-2.218056,-1.110519,-0.104829,0.100031,0.004153,-13.213332,-33.140922,30.299295,0
29,22-3-2023 19:38:30:725407,paved,sudden-right-line-chg,-4.609100,-1.470798,1.370760,-0.054761,0.014808,0.032915,-8.808888,-29.826828,32.030685,0
30,22-3-2023 19:38:30:773391,paved,sudden-right-line-chg,-0.393801,-1.671983,-1.905676,-0.094709,-0.035260,0.004153,-8.808888,-29.826828,32.030685,0
31,22-3-2023 19:38:30:821434,paved,sudden-right-line-chg,-0.805750,3.367215,-1.886517,-0.025732,-0.065088,0.015072,-17.617773,-33.140922,29.433601,0
32,22-3-2023 19:38:30:869429,paved,sudden-right-line-chg,1.301899,-0.627738,2.769472,-0.008155,-0.072012,0.003087,-17.617773,-33.140922,29.433601,0
33,22-3-2023 19:38:30:909381,paved,sudden-right-line-chg,-0.345900,-0.618158,1.706068,-0.057690,0.007617,0.002821,-13.213332,-29.826828,30.299295,0
34,22-3-2023 19:38:30:957376,paved,sudden-right-line-chg,-0.642887,-0.302011,-2.049379,-0.047570,-0.038989,0.006550,-13.213332,-29.826828,30.299295,0
35,22-3-2023 19:38:31:5402,paved,sudden-right-line-chg,0.918690,0.636851,-0.200397,-0.078197,0.010281,0.012675,-13.213332,-31.483875,31.164989,0
36,22-3-2023 19:38:31:45349,paved,sudden-right-line-chg,-0.508764,-1.374996,-0.765631,-0.080860,-0.003035,-0.006234,-13.213332,-31.483875,31.164989,0
37,22-3-2023 19:38:31:93349,paved,sudden-right-line-chg,-2.118241,-1.480379,-2.049379,-0.068343,-0.018482,0.002022,-17.617773,-31.483875,29.433601,0
38,22-3-2023 19:38:31:141333,paved,sudden-right-line-chg,1.867132,-0.196628,-2.145182,-0.132260,0.105091,-0.020615,-17.617773,-31.483875,29.433601,0
39,22-3-2023 19:38:31:181390,paved,sudden-right-line-chg,0.142692,1.997243,-0.966814,-0.109356,0.036646,-0.016088,-13.213332,-28.169782,31.164989,0
40,22-3-2023 19:38:31:229358,paved,sudden-right-line-chg,-1.332663,-4.670593,-1.608690,-0.122939,0.045701,0.001223,-13.213332,-28.169782,31.164989,0
41,22-3-2023 19:38:31:269380,paved,sudden-right-line-chg,0.238494,0.828456,-2.528391,-0.046771,-0.000372,0.025192,-17.617773,-28.169782,30.299295,0
42,22-3-2023 19:38:31:317375,paved,sudden-right-line-chg,-1.169799,-1.145071,2.070116,-0.078463,-0.066952,0.011876,-17.617773,-28.169782,30.299295,0
43,22-3-2023 19:38:31:365327,paved,sudden-right-line-chg,-0.863232,-1.949809,-5.632384,-0.095508,0.086448,-0.003571,-17.617773,-28.169782,31.164989,0
44,22-3-2023 19:38:31:405342,paved,sudden-right-line-chg,-0.345900,-0.828923,0.393576,-0.034521,0.060615,-0.000375,-17.617773,-28.169782,31.164989,0
45,22-3-2023 19:38:31:461301,paved,sudden-right-line-chg,-0.633306,-2.103093,-3.093624,-0.063549,-0.002503,0.016936,-17.617773,-28.169782,32.030685,0
46,22-3-2023 19:38:31:502781,paved,sudden-right-line-chg,-0.001012,0.828456,4.254408,-0.037983,-0.003302,0.012941,-17.617773,-28.169782,32.030685,0
47,22-3-2023 19:38:31:550773,paved,sudden-right-line-chg,-4.063027,-1.480379,-1.464987,-0.085121,-0.103704,-0.000641,-13.213332,-29.826828,31.164989,0
48,22-3-2023 19:38:31:590773,paved,sudden-right-line-chg,-4.053447,1.891861,6.055489,-0.019340,-0.007030,0.019599,-13.213332,-29.826828,31.164989,0
49,22-3-2023 19:38:31:638768,paved,sudden-right-line-chg,-1.054836,-2.649166,-3.045723,-0.116281,0.005753,-0.015821,-17.617773,-31.483875,31.164989,0
50,22-3-2023 19:38:31:678757,paved,sudden-right-line-chg,1.234837,-0.819343,-1.694912,-0.039048,0.095503,-0.013158,-17.617773,-31.483875,31.164989,0
51,22-3-2023 19:38:31:726812,paved,sudden-right-line-chg,-2.913400,-1.480379,-1.407505,-0.084589,0.004688,0.010544,-13.213332,-28.169782,29.433601,0
52,22-3-2023 19:38:31:774807,paved,sudden-right-line-chg,-0.575825,-3.942496,-4.089969,-0.138918,0.059550,0.004685,-13.213332,-28.169782,29.433601,0
53,22-3-2023 19:38:31:814747,paved,sudden-right-line-chg,-1.514687,1.202084,-5.479101,-0.125602,0.185786,-0.008364,-8.808888,-31.483875,31.164989,0
54,22-3-2023 19:38:31:866219,paved,sudden-right-line-chg,0.458839,-1.537860,-2.921181,-0.154365,0.000959,-0.019816,-8.808888,-31.483875,31.164989,0
55,22-3-2023 19:38:31:906246,paved,sudden-right-line-chg,0.046889,1.269146,-0.363260,-0.036385,-0.091986,-0.005435,-26.426660,-31.483875,32.030685,0
56,22-3-2023 19:38:31:954292,paved,sudden-right-line-chg,-1.811674,-1.557020,3.459248,-0.034787,-0.056299,0.001223,-26.426660,-31.483875,32.030685,0
57,22-3-2023 19:38:31:994240,paved,sudden-right-line-chg,0.976171,-0.809763,-2.854118,-0.063283,-0.024341,-0.004103,-22.022216,-26.512739,31.164989,0
58,22-3-2023 19:38:32:42235,paved,sudden-right-line-chg,-0.652467,-2.495882,2.721573,-0.057690,0.068072,0.011876,-22.022216,-26.512739,31.164989,0
59,22-3-2023 19:38:32:90222,paved,sudden-right-line-chg,1.177356,-2.831190,-3.773820,-0.093111,0.108020,-0.012093,-22.022216,-29.826828,29.433601,0
60,22-3-2023 19:38:32:138228,paved,sudden-right-line-chg,1.177356,-1.614502,0.575602,-0.098970,0.159420,-0.006234,-22.022216,-29.826828,29.433601,0
61,22-3-2023 19:38:32:186205,paved,sudden-right-line-chg,-4.225891,-1.192972,-2.911600,-0.032923,0.076594,-0.003304,-17.617773,-29.826828,32.030685,0
62,22-3-2023 19:38:32:226259,paved,sudden-right-line-chg,1.800071,-2.208476,-1.838615,-0.100568,-0.066420,-0.023278,-17.617773,-29.826828,32.030685,0
63,22-3-2023 19:38:32:274252,paved,sudden-right-line-chg,-1.553008,1.451170,-1.819454,-0.098704,0.068871,-0.024077,-13.213332,-29.826828,28.567907,0
64,22-3-2023 19:38:32:314248,paved,sudden-right-line-chg,0.468419,-0.378653,-1.570370,-0.088051,-0.109830,-0.011560,-13.213332,-29.826828,28.567907,0
65,22-3-2023 19:38:32:362240,paved,sudden-right-line-chg,3.007179,-0.024184,-6.667048,-0.132526,0.042239,-0.013158,-22.022216,-31.483875,30.299295,0
66,22-3-2023 19:38:32:410191,paved,sudden-right-line-chg,-0.173456,-0.455294,0.144491,-0.086986,0.026793,-0.003038,-22.022216,-31.483875,30.299295,0
67,22-3-2023 19:38:32:450230,paved,sudden-right-line-chg,-1.639230,1.997243,-2.470909,-0.030259,0.023064,0.003354,-22.022216,-28.169782,29.433601,0
68,22-3-2023 19:38:32:498183,paved,sudden-right-line-chg,-2.683475,-1.470798,-2.758316,-0.109090,0.066208,0.014805,-22.022216,-28.169782,29.433601,0
69,22-3-2023 19:38:32:546164,paved,sudden-right-line-chg,-1.677551,-3.118597,0.661823,-0.143712,0.106156,-0.003304,-17.617773,-29.826828,31.164989,0
70,22-3-2023 19:38:32:586174,paved,sudden-right-line-chg,3.323326,-1.470798,-4.281572,-0.023335,-0.056299,-0.016354,-17.617773,-29.826828,31.164989,0
71,22-3-2023 19:38:32:634149,paved,sudden-right-line-chg,-1.553008,-1.509119,1.706068,-0.039847,-0.036059,0.005484,-13.213332,-31.483875,28.567907,0
72,22-3-2023 19:38:32:674181,paved,sudden-right-line-chg,-0.834491,-0.704380,-0.880592,-0.047837,-0.149511,-0.004103,-13.213332,-31.483875,28.567907,0
73,22-3-2023 19:38:32:730198,paved,sudden-right-line-chg,1.024072,-5.274147,-0.794371,-0.125602,-0.095715,-0.016088,-13.213332,-33.140922,30.299295,0
74,22-3-2023 19:38:32:775470,paved,sudden-right-line-chg,-3.584015,0.406926,2.041376,-0.095242,0.068605,0.000691,-13.213332,-33.140922,30.299295,0
75,22-3-2023 19:38:32:820169,paved,sudden-right-line-chg,-0.623726,-2.907832,-0.363260,-0.106427,0.053957,0.016936,-13.213332,-33.140922,29.433601,0
76,22-3-2023 19:38:32:861876,paved,sudden-right-line-chg,1.685108,-2.103093,-0.995556,-0.106427,-0.049908,0.001489,-13.213332,-33.140922,29.433601,0
77,22-3-2023 19:38:32:909935,paved,sudden-right-line-chg,-2.836758,-3.300621,-1.263802,-0.057957,0.012145,-0.007832,-22.022216,-28.169782,30.299295,0
78,22-3-2023 19:38:32:949880,paved,sudden-right-line-chg,-0.566245,-3.051535,-0.688988,-0.122406,0.008683,0.005484,-22.022216,-28.169782,30.299295,0
79,22-3-2023 19:38:32:997882,paved,sudden-right-line-chg,-1.600909,-0.656479,5.883045,0.012884,0.100830,0.006283,-17.617773,-31.483875,32.030685,0
80,22-3-2023 19:38:33:45859,paved,sudden-right-line-chg,-1.390144,0.215321,-3.764240,-0.054495,0.081654,-0.008631,-17.617773,-31.483875,32.030685,0
81,22-3-2023 19:38:33:85857,paved,sudden-right-line-chg,-2.530191,2.428353,2.050955,-0.080860,0.098965,-0.001973,-17.617773,-31.483875,29.433601,0
82,22-3-2023 19:38:33:133857,paved,sudden-right-line-chg,-0.824911,1.546972,-3.103205,-0.069142,0.047565,-0.002772,-17.617773,-31.483875,29.433601,0
83,22-3-2023 19:38:33:173839,paved,sudden-right-line-chg,2.786834,-0.033765,0.451059,-0.093377,-0.057897,-0.014223,-17.617773,-31.483875,31.164989,0
84,22-3-2023 19:38:33:225961,paved,sudden-right-line-chg,-0.230937,0.454827,1.313278,-0.011084,-0.078404,-0.014223,-17.617773,-31.483875,31.164989,0
85,22-3-2023 19:38:33:270860,paved,sudden-right-line-chg,-1.380564,1.202084,1.600685,-0.063283,0.007351,-0.005967,-22.022216,-33.140922,30.299295,0
86,22-3-2023 19:38:33:310899,paved,sudden-right-line-chg,-0.872812,-1.700724,-1.608690,-0.125069,-0.047245,-0.000907,-22.022216,-33.140922,30.299295,0
87,22-3-2023 19:38:33:358892,paved,sudden-right-line-chg,2.825155,-0.637319,1.121674,-0.118944,-0.012357,-0.028605,-8.808888,-34.797969,31.164989,0
88,22-3-2023 19:38:33:406889,paved,sudden-right-line-chg,-0.997355,3.194771,-2.183504,-0.117080,0.042772,0.000957,-8.808888,-34.797969,31.164989,0
