sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,20-2-2023_15:25:34:831428,paved,sudden-left-turn,-0.56589422,-0.89888381,0.98358726,-0.03301091,-0.00086980,-0.00102081,-35.34994506,-49.30513000,49.99091720,0
2,20-2-2023_15:25:35:184623,paved,sudden-left-turn,-0.74791851,-2.02935004,-0.71211242,-0.05511548,0.00072812,-0.00395033,-35.34994506,-49.30513000,49.99091720,0
3,20-2-2023_15:25:35:191263,paved,sudden-left-turn,-1.03532528,-0.27616906,2.36314010,-0.01223794,-0.00300036,0.00031080,-29.45829010,-46.71012496,49.99091720,0
4,20-2-2023_15:25:35:199260,paved,sudden-left-turn,-0.62337565,-1.47369742,1.86496925,-0.01969491,-0.00486460,0.00350664,-29.45829010,-46.71012496,49.99091720,0
5,20-2-2023_15:25:35:223257,paved,sudden-left-turn,-0.06772256,-2.34549760,-1.51684951,-0.04499532,0.00205972,-0.00208609,-47.13326263,-49.30513000,47.10682678,0
6,20-2-2023_15:25:35:223257,paved,sudden-left-turn,-0.71917781,-0.71685934,1.89370918,-0.00611258,-0.00007084,0.00110976,-47.13326263,-49.30513000,47.10682678,0
7,20-2-2023_15:25:35:231260,paved,sudden-left-turn,-0.60421514,-1.08090806,1.52966117,-0.01330322,-0.00459828,-0.00102081,-41.24160385,-48.00762557,47.10682678,0
8,20-2-2023_15:25:35:239260,paved,sudden-left-turn,-0.68085694,-0.86056280,-1.99586105,-0.05325125,-0.00193508,-0.00102081,-41.24160385,-48.00762557,47.10682678,0
9,20-2-2023_15:25:35:247258,paved,sudden-left-turn,-0.67127666,-0.55399560,1.75958633,-0.02368971,-0.00033716,0.00031080,-17.67497253,-48.00762557,48.06819152,0
10,20-2-2023_15:25:35:295300,paved,sudden-left-turn,-0.46051177,-1.27251243,1.40511894,-0.04073420,-0.00220140,0.00270768,-17.67497253,-48.00762557,48.06819152,0
11,20-2-2023_15:25:35:351294,paved,sudden-left-turn,-0.52757334,-1.42579603,-0.60672760,-0.06390405,-0.01072365,-0.00661353,-35.34994506,-48.00762557,49.99091720,0
12,20-2-2023_15:25:35:407286,paved,sudden-left-turn,-0.98742408,-0.15162622,2.28649902,-0.01916227,0.00179340,-0.00501561,-35.34994506,-48.00762557,49.99091720,0
13,20-2-2023_15:25:35:455279,paved,sudden-left-turn,-1.23651003,-0.07498443,3.55108833,-0.02315707,-0.00007084,0.00324032,-29.45829010,-49.30513000,46.14546203,0
14,20-2-2023_15:25:35:503274,paved,sudden-left-turn,0.17178302,-2.01019001,-1.02825927,-0.05325125,-0.00486460,0.00031080,-29.45829010,-49.30513000,46.14546203,0
15,20-2-2023_15:25:35:559232,paved,sudden-left-turn,-0.56589422,-0.41987252,1.29015541,-0.02395603,0.00605452,0.00084344,-29.45829010,-46.71012496,49.02955245,0
16,20-2-2023_15:25:35:607260,paved,sudden-left-turn,-0.35512936,-1.81858539,1.64462471,-0.01969491,-0.00539724,0.00084344,-29.45829010,-46.71012496,49.02955245,0
17,20-2-2023_15:25:35:663207,paved,sudden-left-turn,0.23884460,-3.01611351,-1.94795989,-0.05564813,-0.00699517,-0.00448297,-35.34994506,-48.00762557,49.02955245,0
18,20-2-2023_15:25:35:711212,paved,sudden-left-turn,-0.46051177,-1.29167294,-0.20435905,-0.01490114,-0.00752781,0.00031080,-35.34994506,-48.00762557,49.02955245,0
19,20-2-2023_15:25:35:767200,paved,sudden-left-turn,-0.70001745,-1.40663552,1.73084640,-0.02342339,-0.00060348,0.00004448,-17.67497253,-48.00762557,49.99091720,0
20,20-2-2023_15:25:35:815193,paved,sudden-left-turn,0.32506661,-3.30351996,-1.14322090,-0.05378388,-0.00246772,-0.00395033,-17.67497253,-48.00762557,49.99091720,0
21,20-2-2023_15:25:35:871179,paved,sudden-left-turn,-0.47967219,-0.81266164,-0.18519973,-0.01436850,0.00152708,-0.00155345,-35.34994506,-48.00762557,49.99091720,0
22,20-2-2023_15:25:35:927178,paved,sudden-left-turn,-1.27483081,-0.43903293,3.52234840,-0.00584626,0.00445660,0.00643616,-35.34994506,-48.00762557,49.99091720,0
23,20-2-2023_15:25:35:975182,paved,sudden-left-turn,-0.30722820,-1.94312810,-1.16238212,-0.04020156,0.00552188,0.00217504,-29.45829010,-46.71012496,47.10682678,0
24,20-2-2023_15:25:36:23179,paved,sudden-left-turn,-1.19818914,-0.16120636,2.53558349,-0.00691154,0.00898404,0.00164240,-29.45829010,-46.71012496,47.10682678,0
25,20-2-2023_15:25:36:79202,paved,sudden-left-turn,-1.04490554,-0.02708328,2.29607963,-0.00478098,-0.00193508,0.00510456,-29.45829010,-49.30513000,46.14546203,0
26,20-2-2023_15:25:36:127194,paved,sudden-left-turn,-0.58505477,-2.05809092,-1.40188789,-0.05937661,-0.00806045,-0.00102081,-29.45829010,-49.30513000,46.14546203,0
27,20-2-2023_15:25:36:183189,paved,sudden-left-turn,-0.54673385,-0.72643971,0.33213233,-0.03487515,0.00445660,0.00084344,-41.24160385,-49.30513000,47.10682678,0
28,20-2-2023_15:25:36:239133,paved,sudden-left-turn,-0.96826372,-0.75518035,2.38230133,-0.00717786,-0.00140244,0.00457192,-41.24160385,-49.30513000,47.10682678,0
29,20-2-2023_15:25:36:287177,paved,sudden-left-turn,-0.51799306,-2.47962069,-0.99951744,-0.05857765,-0.00646253,0.00110976,-29.45829010,-48.00762557,49.02955245,0
