sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 19:41:27:685928,paved,sudden-right-line-chg,-0.294306,-1.135427,-2.365541,-0.104960,0.070616,-0.009839,-18.018177,-26.512735,30.835201,0
2,22-3-2023 19:41:28:90158,paved,sudden-right-line-chg,-0.869120,-1.748561,2.846100,-0.058887,0.000840,-0.001583,-18.018177,-26.512735,30.835201,0
3,22-3-2023 19:41:28:105668,paved,sudden-right-line-chg,0.644556,-1.336612,-4.865981,-0.041842,-0.007150,-0.012236,-18.018177,-24.855690,29.928283,0
4,22-3-2023 19:41:28:113666,paved,sudden-right-line-chg,-0.936181,0.569853,2.185064,-0.076197,0.021879,-0.002382,-18.018177,-24.855690,29.928283,0
5,22-3-2023 19:41:28:153662,paved,sudden-right-line-chg,-0.591293,-0.761798,2.070101,0.002900,0.073545,0.006407,-14.414542,-28.169782,30.835201,0
6,22-3-2023 19:41:28:161659,paved,sudden-right-line-chg,-0.054801,1.508715,1.342003,-0.030124,0.027472,-0.007975,-14.414542,-28.169782,30.835201,0
7,22-3-2023 19:41:28:169660,paved,sudden-right-line-chg,-0.744577,0.809358,-0.909348,-0.028260,-0.017536,-0.003980,-10.810906,-23.198646,31.742120,0
8,22-3-2023 19:41:28:177659,paved,sudden-right-line-chg,2.052849,-1.604858,1.361166,-0.022134,-0.015938,-0.001050,-10.810906,-23.198646,31.742120,0
9,22-3-2023 19:41:28:177659,paved,sudden-right-line-chg,-0.888280,1.796121,0.834251,-0.018140,-0.020466,0.003211,-10.810906,-24.855690,30.835201,0
10,22-3-2023 19:41:28:185658,paved,sudden-right-line-chg,-0.495491,-1.585698,1.485706,-0.040244,-0.047098,-0.001583,-10.810906,-24.855690,30.835201,0
11,22-3-2023 19:41:28:185658,paved,sudden-right-line-chg,-2.536079,3.003230,-4.195365,-0.091644,-0.012210,-0.008774,-14.414542,-19.884553,29.928283,0
12,22-3-2023 19:41:28:193659,paved,sudden-right-line-chg,-0.294306,-3.022732,2.232965,-0.148637,0.005368,-0.010904,-14.414542,-19.884553,29.928283,0
13,22-3-2023 19:41:28:235172,paved,sudden-right-line-chg,-1.683439,-1.097106,-0.181252,-0.105759,0.003770,0.005608,-18.018177,-28.169782,30.835201,0
14,22-3-2023 19:41:28:283175,paved,sudden-right-line-chg,2.033688,-2.122190,0.920475,-0.029858,-0.026591,0.011999,-18.018177,-28.169782,30.835201,0
15,22-3-2023 19:41:28:323157,paved,sudden-right-line-chg,1.966627,-0.158244,-0.708164,-0.073002,-0.043635,-0.000251,-18.018177,-28.169782,30.835201,0
16,22-3-2023 19:41:28:371152,paved,sudden-right-line-chg,1.391813,-1.212069,0.623487,-0.055957,0.122548,-0.005311,-18.018177,-28.169782,30.835201,0
17,22-3-2023 19:41:28:419147,paved,sudden-right-line-chg,-0.323047,-1.940166,2.970642,-0.087383,-0.051092,-0.013301,-10.810906,-26.512735,29.928283,0
18,22-3-2023 19:41:28:467141,paved,sudden-right-line-chg,-0.160183,-0.148664,0.958796,-0.077263,-0.007416,-0.006110,-10.810906,-26.512735,29.928283,0
