sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 19:25:48:900847,paved,sudden-left-line-chg,0.11862,-0.927212,-1.255215,-0.01205,-0.047717,-0.03603,-94.112808,88.124725,88.897331,0
2,22-3-2023 19:25:49:286454,paved,sudden-left-line-chg,-1.107648,-2.54627,4.809065,0.05959,-0.016557,-0.022448,-94.112808,88.124725,88.897331,0
3,22-3-2023 19:25:49:292016,paved,sudden-left-line-chg,-0.887303,-0.965533,-2.079115,0.07983,0.051887,-0.018986,-93.216499,88.124725,81.331611,0
4,22-3-2023 19:25:49:300017,paved,sudden-left-line-chg,-0.465773,-1.444545,-1.293537,0.016446,-0.026145,-0.028307,-93.216499,88.124725,81.331611,0
5,22-3-2023 19:25:49:300017,paved,sudden-left-line-chg,-1.960288,-0.132054,2.548134,-0.003528,-0.014693,-0.014725,-93.216499,88.124725,90.788772,0
6,22-3-2023 19:25:49:316014,paved,sudden-left-line-chg,-0.475354,-2.335506,-1.121092,-0.044275,0.0676,-0.0339,-93.216499,88.124725,90.788772,0
7,22-3-2023 19:25:49:316014,paved,sudden-left-line-chg,1.78558,-0.601485,-3.209581,-0.032557,-0.041592,-0.050944,-91.423873,78.682792,85.114463,0
8,22-3-2023 19:25:49:324019,paved,sudden-left-line-chg,-1.519598,2.742013,-4.378368,-0.074369,0.019928,-0.040291,-91.423873,78.682792,85.114463,0
9,22-3-2023 19:25:49:332013,paved,sudden-left-line-chg,-0.207107,-0.639806,-1.149834,-0.034155,0.105151,-0.027242,-95.009117,84.977409,85.114463,0
10,22-3-2023 19:25:49:332013,paved,sudden-left-line-chg,1.258667,1.391202,0.076435,0.020974,0.01114,-0.021116,-95.009117,84.977409,85.114463,0
11,22-3-2023 19:25:49:364056,paved,sudden-left-line-chg,-0.609477,-0.946373,-0.891167,-0.042677,0.032712,-0.03603,-95.009117,81.830101,87.005905,0
12,22-3-2023 19:25:49:404051,paved,sudden-left-line-chg,0.750915,0.931351,-3.046719,-0.032823,0.030848,-0.040824,-95.009117,81.830101,87.005905,0
13,22-3-2023 19:25:49:452019,paved,sudden-left-line-chg,-0.034663,-0.314078,3.994747,0.02337,-0.064229,-0.04402,-93.216499,88.124725,85.114463,0
