sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 19:15:7:373026,paved,sudden-brake,-3.406494,-0.747652,-0.979679,-0.091750,0.040210,0.001370,-31.777507,-45.401992,44.429809,0
2,22-3-2023 19:15:7:615189,paved,sudden-brake,-1.528770,-1.724835,-0.414446,-0.078700,0.008518,-0.004223,-31.777507,-45.401992,44.429809,0
3,22-3-2023 19:15:7:626930,paved,sudden-brake,1.019570,-0.048296,-0.673111,-0.083228,-0.035159,-0.005288,-31.777507,-42.270820,45.318405,0
4,22-3-2023 19:15:7:634929,paved,sudden-brake,-0.264180,-1.954761,-2.100565,-0.061123,0.011714,-0.009549,-31.777507,-42.270820,45.318405,0
5,22-3-2023 19:15:7:634929,paved,sudden-brake,0.281892,-0.632690,-0.615631,-0.031562,-0.019712,0.017083,-27.237865,-42.270820,46.207000,0
6,22-3-2023 19:15:7:642927,paved,sudden-brake,3.816996,-0.412344,-1.784418,-0.032361,0.017573,-0.005288,-27.237865,-42.270820,46.207000,0
7,22-3-2023 19:15:7:642927,paved,sudden-brake,-1.672474,0.603159,-0.366545,-0.066716,0.054591,-0.001027,-36.317153,-46.967578,45.318405,0
8,22-3-2023 19:15:7:690931,paved,sudden-brake,0.310633,-1.830218,-2.474194,-0.059259,-0.039420,-0.009283,-36.317153,-46.967578,45.318405,0
9,22-3-2023 19:15:7:738931,paved,sudden-brake,1.067471,-1.236244,-1.592813,-0.002267,-0.117718,0.002702,-31.777507,-43.836406,45.318405,0
10,22-3-2023 19:15:7:778914,paved,sudden-brake,-2.026942,-2.175106,-0.740173,-0.016648,-0.116386,0.008295,-31.777507,-43.836406,45.318405,0
11,22-3-2023 19:15:7:826955,paved,sudden-brake,-2.573014,-0.000395,3.235620,0.020104,0.032753,0.014420,-22.698221,-48.533164,45.318405,0
12,22-3-2023 19:15:7:874900,paved,sudden-brake,-2.946643,-0.029135,2.315918,-0.040084,-0.009858,0.038655,-22.698221,-48.533164,45.318405,0
13,22-3-2023 19:15:7:914956,paved,sudden-brake,-0.896475,-3.832485,2.861990,-0.081364,0.077229,0.009626,-31.777507,-43.836406,46.207000,0
14,22-3-2023 19:15:7:962949,paved,sudden-brake,-1.787436,0.191210,-2.387972,-0.075238,0.074033,-0.009815,-31.777507,-43.836406,46.207000,0
15,22-3-2023 19:15:8:2946,paved,sudden-brake,2.284159,-3.554658,0.390293,-0.017447,0.010915,-0.004755,-22.698221,-42.270820,47.984191,0
16,22-3-2023 19:15:8:50921,paved,sudden-brake,-0.187539,-2.232587,1.741104,-0.002533,0.026628,-0.018071,-22.698221,-42.270820,47.984191,0
17,22-3-2023 19:15:8:98886,paved,sudden-brake,-2.228126,-4.071990,4.203222,0.050198,0.047933,0.004300,-31.777507,-46.967578,45.318405,0
18,22-3-2023 19:15:8:138886,paved,sudden-brake,-2.630496,-1.782316,0.476515,-0.017181,-0.042616,0.013355,-31.777507,-46.967578,45.318405,0
19,22-3-2023 19:15:8:186863,paved,sudden-brake,-1.835337,0.018766,-0.759333,-0.021708,-0.055932,0.012023,-31.777507,-43.836406,46.207000,0
20,22-3-2023 19:15:8:234859,paved,sudden-brake,1.287816,-0.230320,-1.180864,0.024365,-0.025305,-0.007951,-31.777507,-43.836406,46.207000,0
21,22-3-2023 19:15:8:282849,paved,sudden-brake,1.603963,-2.730759,-5.683570,-0.017181,0.048999,0.006164,-40.856800,-40.705238,47.095596,0
22,22-3-2023 19:15:8:322903,paved,sudden-brake,-0.503686,-1.370367,-0.443186,-0.016115,0.009583,0.013887,-40.856800,-40.705238,47.095596,0
23,22-3-2023 19:15:8:370886,paved,sudden-brake,-0.043835,-1.552391,-1.985601,-0.048606,0.058053,0.037856,-45.396442,-45.401992,47.095596,0
24,22-3-2023 19:15:8:418882,paved,sudden-brake,-0.599488,-2.951104,-0.567730,-0.092549,0.091610,0.019746,-45.396442,-45.401992,47.095596,0
25,22-3-2023 19:15:8:458833,paved,sudden-brake,-1.461709,-3.592979,3.743372,-0.085625,0.031688,-0.005288,-36.317153,-43.836406,47.095596,0
26,22-3-2023 19:15:8:506868,paved,sudden-brake,-0.513266,-3.343893,2.153055,-0.045677,0.101996,-0.023664,-36.317153,-43.836406,47.095596,0
27,22-3-2023 19:15:8:554815,paved,sudden-brake,1.249495,-2.749919,0.888464,-0.037421,-0.008527,-0.027925,-45.396442,-42.270820,44.429809,0
28,22-3-2023 19:15:8:594857,paved,sudden-brake,-0.771932,-2.069723,2.861990,0.012647,-0.057529,-0.021800,-45.396442,-42.270820,44.429809,0
29,22-3-2023 19:15:8:642853,paved,sudden-brake,0.463917,-2.778660,1.597401,0.029958,0.002925,0.015485,-36.317153,-45.401992,47.095596,0
30,22-3-2023 19:15:8:682848,paved,sudden-brake,0.243571,-0.412344,-2.311331,-0.037421,0.042873,0.012023,-36.317153,-45.401992,47.095596,0
31,22-3-2023 19:15:8:730842,paved,sudden-brake,0.607620,-0.805134,2.114733,0.038214,0.016508,0.019214,-40.856800,-46.967578,44.429809,0
32,22-3-2023 19:15:8:778798,paved,sudden-brake,1.134532,-1.006318,-5.396163,-0.032361,0.133156,-0.004223,-40.856800,-46.967578,44.429809,0
33,22-3-2023 19:15:8:826829,paved,sudden-brake,-1.164722,-0.278221,2.287178,-0.030230,0.063646,0.000305,-45.396442,-45.401992,45.318405,0
34,22-3-2023 19:15:8:866804,paved,sudden-brake,-2.659236,-0.699751,8.226916,-0.037155,0.073766,-0.010348,-45.396442,-45.401992,45.318405,0
35,22-3-2023 19:15:8:914790,paved,sudden-brake,-3.713062,0.928887,2.718286,-0.094946,0.099599,0.012289,-40.856800,-43.836406,45.318405,0
36,22-3-2023 19:15:8:962783,paved,sudden-brake,-0.206699,-1.801477,0.572317,-0.130899,0.021834,-0.001293,-40.856800,-43.836406,45.318405,0
37,22-3-2023 19:15:9:2808,paved,sudden-brake,0.837545,-2.481673,0.859724,-0.083761,-0.010124,-0.001826,-40.856800,-43.836406,44.429809,0
38,22-3-2023 19:15:9:50801,paved,sudden-brake,-2.429311,-1.332046,2.191376,-0.023839,0.007719,-0.006353,-40.856800,-43.836406,44.429809,0
39,22-3-2023 19:15:9:98797,paved,sudden-brake,1.297396,0.392395,-1.065901,-0.054732,-0.027169,-0.003157,-36.317153,-48.533164,47.095596,0
40,22-3-2023 19:15:9:138744,paved,sudden-brake,-0.427044,-0.096197,3.158977,-0.026768,0.008252,0.002968,-36.317153,-48.533164,47.095596,0
41,22-3-2023 19:15:9:186785,paved,sudden-brake,-1.212623,-1.830218,1.664463,-0.072841,0.048200,0.013621,-45.396442,-43.836406,43.541210,0
42,22-3-2023 19:15:9:234730,paved,sudden-brake,-1.231783,1.944391,-1.314987,-0.058726,-0.006130,0.015752,-45.396442,-43.836406,43.541210,0
43,22-3-2023 19:15:9:274776,paved,sudden-brake,-2.534693,1.168393,3.178137,-0.042747,0.035416,-0.007685,-45.396442,-45.401992,45.318405,0
44,22-3-2023 19:15:9:322767,paved,sudden-brake,-0.743192,-0.814714,-2.943624,-0.073108,0.025296,-0.003690,-45.396442,-45.401992,45.318405,0
45,22-3-2023 19:15:9:362714,paved,sudden-brake,-0.062996,0.277432,-0.136620,-0.029698,0.033552,-0.010082,-45.396442,-45.401992,46.207000,0
46,22-3-2023 19:15:9:410709,paved,sudden-brake,-0.024675,-0.469826,-0.040817,-0.034758,0.001327,-0.002891,-45.396442,-45.401992,46.207000,0
47,22-3-2023 19:15:9:458701,paved,sudden-brake,-0.934796,-0.920096,1.760265,-0.029431,0.031954,0.017349,-40.856800,-42.270820,45.318405,0
48,22-3-2023 19:15:9:506695,paved,sudden-brake,-0.666550,0.411555,-1.583233,-0.069912,0.069505,0.015219,-40.856800,-42.270820,45.318405,0
49,22-3-2023 19:15:9:546735,paved,sudden-brake,-0.417464,0.545678,2.507523,0.004391,0.026628,-0.000760,-31.777507,-48.533164,44.429809,0
50,22-3-2023 19:15:9:598734,paved,sudden-brake,-1.404227,-3.861225,-2.397552,-0.028632,-0.052469,-0.004223,-31.777507,-48.533164,44.429809,0
51,22-3-2023 19:15:9:643731,paved,sudden-brake,-2.630496,-0.977578,-0.797655,0.022767,0.018904,0.005365,-45.396442,-45.401992,45.318405,0
52,22-3-2023 19:15:9:683727,paved,sudden-brake,-0.321662,1.877329,-0.778494,-0.024904,-0.017848,-0.001826,-45.396442,-45.401992,45.318405,0
53,22-3-2023 19:15:9:732737,paved,sudden-brake,0.463917,-2.223007,0.409452,-0.029165,0.055390,0.006697,-45.396442,-45.401992,47.095596,0
54,22-3-2023 19:15:9:772800,paved,sudden-brake,-0.714451,0.162469,-3.422636,-0.067249,0.038079,0.014420,-45.396442,-45.401992,47.095596,0
55,22-3-2023 19:15:9:820777,paved,sudden-brake,-1.164722,-0.766813,-1.439529,-0.075771,0.031688,0.014420,-45.396442,-45.401992,44.429809,0
56,22-3-2023 19:15:9:868790,paved,sudden-brake,-1.729955,-1.111701,3.820015,-0.027567,-0.022375,-0.004755,-45.396442,-45.401992,44.429809,0
57,22-3-2023 19:15:9:908737,paved,sudden-brake,0.626780,-1.993082,2.066832,-0.054199,-0.037023,0.002968,-31.777507,-40.705238,47.095596,0
58,22-3-2023 19:15:9:956785,paved,sudden-brake,-0.503686,0.756443,1.195030,-0.088288,0.006654,-0.000228,-31.777507,-40.705238,47.095596,0
59,22-3-2023 19:15:9:998022,paved,sudden-brake,-1.088080,1.158812,3.264360,-0.025969,-0.026903,0.008028,-36.317153,-45.401992,45.318405,0
