sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 20:22:8:382910,paved,sudden-left-turn,-0.155751,-2.375708,-1.806629,-0.106084,0.019118,-0.001762,-126.499794,125.388916,103.727096,0
2,22-3-2023 20:22:8:723398,paved,sudden-left-turn,-0.462319,-0.622527,-1.116852,-0.078653,-0.019232,0.001434,-126.499794,125.388916,103.727096,0
3,22-3-2023 20:22:8:732653,paved,sudden-left-turn,0.026273,-0.584206,-0.417496,-0.057614,-0.043467,-0.004692,-127.343132,125.388916,105.888076,0
4,22-3-2023 20:22:8:740651,paved,sudden-left-turn,-0.194072,-0.095614,0.032774,-0.057348,-0.031216,-0.002029,-127.343132,125.388916,105.888076,0
5,22-3-2023 20:22:8:756699,paved,sudden-left-turn,-0.53896,-0.018973,0.435144,-0.043499,-0.019232,0.001434,-127.343132,122.173812,108.049057,0
6,22-3-2023 20:22:8:764651,paved,sudden-left-turn,-0.395257,0.488779,0.463886,-0.024324,-0.016835,0.001966,-127.343132,122.173812,108.049057,0
7,22-3-2023 20:22:8:772647,paved,sudden-left-turn,-0.395257,0.268434,0.147738,-0.045363,0.007134,0.001434,-127.343132,125.388916,105.888076,0
8,22-3-2023 20:22:8:772647,paved,sudden-left-turn,-0.414418,0.297175,0.118998,-0.067734,0.032967,0.004629,-127.343132,125.388916,105.888076,0
9,22-3-2023 20:22:8:780647,paved,sudden-left-turn,-0.136591,0.747445,1.09618,-0.057614,0.024978,0.001167,-124.813133,125.388916,105.888076,0
10,22-3-2023 20:22:8:788646,paved,sudden-left-turn,0.102915,0.498359,0.090256,-0.064805,0.005004,0.00383,-124.813133,125.388916,105.888076,0
11,22-3-2023 20:22:8:836651,paved,sudden-left-turn,0.102915,-0.210577,-1.547962,-0.079985,-0.021628,0.0017,-128.186462,125.388916,110.210029,0
