sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 20:1:55:473548,paved,sudden-right-line-chg,0.114520,-3.963372,-2.133911,-0.122829,-0.031172,-0.023963,-105.083595,92.105934,84.297538,0
2,22-3-2023 20:1:55:809688,paved,sudden-right-line-chg,-0.096245,-0.916860,-3.944573,-0.116703,-0.007470,-0.017838,-105.083595,92.105934,84.297538,0
3,22-3-2023 20:1:55:825551,paved,sudden-right-line-chg,2.873625,-3.216114,-5.391188,-0.135346,-0.008535,-0.047932,-105.083595,92.105934,82.337135,0
4,22-3-2023 20:1:55:833550,paved,sudden-right-line-chg,-0.115405,-0.495330,-1.214209,-0.046395,-0.053810,-0.036747,-105.083595,92.105934,82.337135,0
5,22-3-2023 20:1:55:881556,paved,sudden-right-line-chg,-1.245872,-0.619873,2.407116,-0.044797,-0.087899,-0.024496,-106.778495,99.474411,86.257949,0
6,22-3-2023 20:1:55:897551,paved,sudden-right-line-chg,-0.718959,-2.411375,-3.705069,-0.095930,0.051653,-0.017305,-106.778495,99.474411,86.257949,0
7,22-3-2023 20:1:55:913547,paved,sudden-right-line-chg,-0.651898,-1.616216,4.754271,-0.057047,-0.030640,-0.012245,-105.083595,92.105934,80.376724,0
8,22-3-2023 20:1:55:929550,paved,sudden-right-line-chg,-1.629081,1.631480,3.451361,0.071851,-0.091627,-0.015707,-105.083595,92.105934,80.376724,0
9,22-3-2023 20:1:55:953544,paved,sudden-right-line-chg,-2.405079,0.750099,-0.409470,-0.052786,0.009308,-0.028757,-107.625938,92.105934,82.337135,0
10,22-3-2023 20:1:55:969539,paved,sudden-right-line-chg,-0.910564,-0.993502,0.538973,-0.037073,0.107048,-0.050063,-107.625938,92.105934,82.337135,0
11,22-3-2023 20:1:55:985539,paved,sudden-right-line-chg,-0.450713,-1.692858,-0.237026,-0.086076,0.028483,-0.054324,-108.473388,92.105934,80.376724,0
12,22-3-2023 20:1:56:1536,paved,sudden-right-line-chg,-2.242215,-0.188763,3.163954,-0.059711,0.042598,-0.059118,-108.473388,92.105934,80.376724,0
13,22-3-2023 20:1:56:17534,paved,sudden-right-line-chg,-0.862663,-0.983922,-0.792679,-0.100191,-0.045554,-0.043138,-106.778495,103.158653,82.337135,0
14,22-3-2023 20:1:56:65521,paved,sudden-right-line-chg,-0.517775,3.078094,-3.063192,-0.081549,0.015167,-0.033285,-106.778495,103.158653,82.337135,0
15,22-3-2023 20:1:56:105578,paved,sudden-right-line-chg,-0.115405,1.918886,-2.708725,-0.074092,0.046327,-0.034616,-106.778495,92.105934,84.297538,0
16,22-3-2023 20:1:56:153531,paved,sudden-right-line-chg,3.132291,0.663877,-3.111093,-0.090604,-0.066327,-0.049530,-106.778495,92.105934,84.297538,0
17,22-3-2023 20:1:56:201513,paved,sudden-right-line-chg,-0.948885,2.474539,11.402949,-0.028551,-0.003741,-0.057253,-107.625938,95.790176,84.297538,0
