sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 19:11:26:84931,paved,sudden-acc,-1.280753,-2.798606,4.228144,-0.005926,0.029332,0.008516,-103.846466,99.261383,88.733665,0
2,22-3-2023 19:11:26:455790,paved,sudden-acc,-4.815856,1.637038,1.995953,0.011917,-0.006088,0.027424,-103.846466,99.261383,88.733665,0
3,22-3-2023 19:11:26:459736,paved,sudden-acc,1.267586,-3.679986,-0.897276,-0.077034,0.108696,0.008249,-102.157905,89.33525,84.508255,0
4,22-3-2023 19:11:26:467738,paved,sudden-acc,1.104722,-4.302701,-2.765419,-0.174241,0.05916,-0.021046,-102.157905,89.33525,84.508255,0
5,22-3-2023 19:11:26:499733,paved,sudden-acc,0.57781,-0.710117,-0.954758,-0.167583,0.02081,-0.003202,-104.69075,102.570098,86.620956,0
6,22-3-2023 19:11:26:507728,paved,sudden-acc,0.970599,-5.126601,-3.512676,-0.193948,-0.099833,0.00532,-104.69075,102.570098,86.620956,0
7,22-3-2023 19:11:26:515731,paved,sudden-acc,0.817316,0.793978,-3.531837,-0.222977,-0.031655,-0.008263,-103.002189,92.643959,84.508255,0
8,22-3-2023 19:11:26:523731,paved,sudden-acc,-4.700893,-0.786759,0.693041,-0.161457,0.015217,0.00239,-103.002189,92.643959,84.508255,0
9,22-3-2023 19:11:26:523731,paved,sudden-acc,-1.951369,-4.082356,7.657866,-0.136689,0.091385,-0.00267,-100.469345,95.952674,86.620956,0
10,22-3-2023 19:11:26:531726,paved,sudden-acc,-3.924895,4.942215,4.333527,0.011118,0.01575,0.017837,-100.469345,95.952674,86.620956,0
11,22-3-2023 19:11:26:539728,paved,sudden-acc,0.338305,0.037141,-5.141315,-0.048271,-0.009018,-0.014921,-101.313629,92.643959,86.620956,0
12,22-3-2023 19:11:26:587718,paved,sudden-acc,6.210983,-5.825957,-2.861221,-0.038684,-0.004757,0.005852,-101.313629,92.643959,86.620956,0
13,22-3-2023 19:11:26:627718,paved,sudden-acc,-1.788505,-1.064585,-2.918703,-0.005394,0.016549,0.002124,-100.469345,86.026542,82.395545,0
14,22-3-2023 19:11:26:675707,paved,sudden-acc,3.308174,0.075462,-2.535494,-0.113786,0.133996,-0.018649,-100.469345,86.026542,82.395545,0
15,22-3-2023 19:11:26:722817,paved,sudden-acc,-2.612405,2.796245,-1.462509,0.029494,-0.040177,0.024229,-103.846466,86.026542,84.508255,0
16,22-3-2023 19:11:26:766793,paved,sudden-acc,2.350152,-6.8223,-4.892229,0.067046,-0.024731,0.011978,-103.846466,86.026542,84.508255,0
17,22-3-2023 19:11:26:806822,paved,sudden-acc,1.42087,0.334128,4.08444,-0.082893,0.060758,-0.01279,-102.157905,95.952674,82.395545,0
18,22-3-2023 19:11:26:854766,paved,sudden-acc,-0.677199,1.780741,-2.257668,-0.037086,-0.000762,-0.017051,-102.157905,95.952674,82.395545,0
19,22-3-2023 19:11:26:907211,paved,sudden-acc,0.625711,0.305387,-6.243041,-0.071974,-0.085452,0.018369,-103.846466,92.643959,86.620956,0
20,22-3-2023 19:11:26:947193,paved,sudden-acc,-2.727367,0.564053,4.592194,-0.108992,0.13586,0.015973,-103.846466,92.643959,86.620956,0
21,22-3-2023 19:11:26:995190,paved,sudden-acc,0.520329,-6.333709,3.921577,-0.060256,0.114821,-0.011991,-102.157905,89.33525,84.508255,0
22,22-3-2023 19:11:27:35182,paved,sudden-acc,-1.252013,5.344585,0.58766,0.023902,0.049839,-0.030633,-102.157905,89.33525,84.508255,0
23,22-3-2023 19:11:27:131172,paved,sudden-acc,1.42087,3.792589,-2.209766,-0.04907,-0.001028,-0.024508,-103.846466,92.643959,88.733665,0
24,22-3-2023 19:11:27:179163,paved,sudden-acc,0.414946,-1.850164,3.864096,-0.037618,-0.019138,-0.005599,-103.846466,92.643959,88.733665,0
25,22-3-2023 19:11:27:219163,paved,sudden-acc,0.57781,-1.505275,3.337183,-0.008057,-0.05376,0.00239,-103.002189,92.643959,88.733665,0
26,22-3-2023 19:11:27:267160,paved,sudden-acc,-0.562237,2.173531,3.413826,-0.018443,-0.040177,-0.002137,-103.002189,92.643959,88.733665,0
27,22-3-2023 19:11:27:315152,paved,sudden-acc,-1.395716,2.489678,-2.104383,-0.109258,0.081265,0.003988,-102.157905,86.026542,88.733665,0
28,22-3-2023 19:11:27:355147,paved,sudden-acc,0.443687,-4.628429,-3.828824,-0.081561,-0.071337,-0.006665,-102.157905,86.026542,88.733665,0
29,22-3-2023 19:11:27:411139,paved,sudden-acc,-1.108309,-3.450061,0.290672,-0.082893,0.008826,0.008516,-103.846466,95.952674,82.395545,0
30,22-3-2023 19:11:27:451129,paved,sudden-acc,-2.497442,2.690863,3.203062,-0.079963,0.147312,0.008249,-103.846466,95.952674,82.395545,0
31,22-3-2023 19:11:27:499137,paved,sudden-acc,-2.152554,-3.727888,-5.045512,-0.100204,-0.02553,0.024761,-103.846466,92.643959,86.620956,0
32,22-3-2023 19:11:27:539122,paved,sudden-acc,3.14531,-5.078699,3.135998,-0.094078,0.008826,-0.007464,-103.846466,92.643959,86.620956,0
33,22-3-2023 19:11:27:587115,paved,sudden-acc,-4.585931,-2.645322,5.6556,0.01751,-0.077462,0.019701,-103.002189,92.643959,84.508255,0
34,22-3-2023 19:11:27:635154,paved,sudden-acc,1.593314,-3.632086,0.549337,-0.018443,-0.103295,-0.013589,-103.002189,92.643959,84.508255,0
35,22-3-2023 19:11:27:675150,paved,sudden-acc,0.865217,-1.945966,-2.219347,0.025233,-0.154162,0.014641,-102.157905,89.33525,88.733665,0
36,22-3-2023 19:11:27:723142,paved,sudden-acc,0.740674,1.263409,-5.447883,-0.024036,0.063688,0.009048,-102.157905,89.33525,88.733665,0
37,22-3-2023 19:11:27:819131,paved,sudden-acc,-1.596901,-3.689567,-2.171446,-0.037086,0.02374,0.011978,-103.002189,89.33525,86.620956,0
38,22-3-2023 19:11:27:859103,paved,sudden-acc,0.817316,-0.710117,-5.237118,-0.042945,0.037855,0.00026,-103.002189,89.33525,86.620956,0
39,22-3-2023 19:11:27:915078,paved,sudden-acc,-1.12747,0.516152,1.698965,-0.010986,-0.038579,0.00745,-103.846466,89.33525,82.395545,0
40,22-3-2023 19:11:27:955079,paved,sudden-acc,1.056821,-0.221525,0.328993,-0.107927,0.052502,-0.016518,-103.846466,89.33525,82.395545,0
41,22-3-2023 19:11:28:3072,paved,sudden-acc,0.826896,-0.183205,0.367313,-0.113786,0.008293,-0.01279,-103.846466,86.026542,88.733665,0
42,22-3-2023 19:11:28:43076,paved,sudden-acc,-1.884307,3.495602,0.118229,-0.093546,0.021875,0.000792,-103.846466,86.026542,88.733665,0
43,22-3-2023 19:11:28:91063,paved,sudden-acc,1.162204,1.244249,-3.17737,-0.157995,0.115886,-0.005333,-102.157905,89.33525,86.620956,0
44,22-3-2023 19:11:28:139091,paved,sudden-acc,-0.188608,0.152103,1.200794,-0.152669,0.110027,-0.002936,-102.157905,89.33525,86.620956,0
45,22-3-2023 19:11:28:179046,paved,sudden-acc,-1.817246,3.160294,2.225878,-0.092747,-0.020203,-0.008795,-104.69075,99.261383,86.620956,0
46,22-3-2023 19:11:28:227035,paved,sudden-acc,2.148967,-1.323251,-4.710205,-0.123373,0.076205,-0.019182,-104.69075,99.261383,86.620956,0
47,22-3-2023 19:11:28:275026,paved,sudden-acc,-0.207768,-0.010761,4.870018,-0.086621,0.030131,0.005852,-103.846466,92.643959,86.620956,0
48,22-3-2023 19:11:28:315045,paved,sudden-acc,-2.114233,1.675359,-1.567892,-0.070908,0.028533,0.000792,-103.846466,92.643959,86.620956,0
49,22-3-2023 19:11:28:363063,paved,sudden-acc,0.596971,-0.595154,0.65472,-0.094078,0.055698,0.007983,-101.313629,89.33525,82.395545,0
50,22-3-2023 19:11:28:403013,paved,sudden-acc,0.079639,-2.501619,6.134609,-0.088752,0.006695,0.003722,-101.313629,89.33525,82.395545,0
51,22-3-2023 19:11:28:459027,paved,sudden-acc,-1.462778,-1.035844,3.432985,-0.043477,0.001901,0.013043,-103.846466,89.33525,90.846366,0
52,22-3-2023 19:11:28:504319,paved,sudden-acc,-1.903468,-1.495695,1.009188,-0.069044,-0.040444,0.013842,-103.846466,89.33525,90.846366,0
53,22-3-2023 19:11:28:544342,paved,sudden-acc,-2.804009,0.803559,-0.964336,-0.083692,0.031995,0.010114,-103.002189,89.33525,86.620956,0
54,22-3-2023 19:11:28:592369,paved,sudden-acc,-1.213692,-1.466955,1.622322,-0.044276,-0.0226,0.006651,-103.002189,89.33525,86.620956,0
55,22-3-2023 19:11:28:632329,paved,sudden-acc,2.426794,-2.97105,-2.113964,-0.037352,-0.030323,0.003988,-103.846466,92.643959,88.733665,0
56,22-3-2023 19:11:28:680313,paved,sudden-acc,-1.405296,1.455014,2.005533,-0.067446,-0.062548,0.016505,-103.846466,92.643959,88.733665,0
57,22-3-2023 19:11:28:728304,paved,sudden-acc,-1.060408,-0.441871,-3.819243,-0.082094,0.013087,0.006651,-103.002189,86.026542,86.620956,0
58,22-3-2023 19:11:28:768358,paved,sudden-acc,-1.99927,1.196348,-1.309225,-0.116982,0.012021,0.00745,-103.002189,86.026542,86.620956,0
59,22-3-2023 19:11:28:816341,paved,sudden-acc,-0.763421,0.01798,-0.581129,-0.08529,-0.013812,-0.010127,-102.157905,92.643959,84.508255,0
60,22-3-2023 19:11:28:864335,paved,sudden-acc,-1.079569,1.378372,-1.702015,-0.084757,-0.019404,0.012777,-102.157905,92.643959,84.508255,0
