sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 20:18:3:824346,paved,sudden-right-turn,0.397284,0.183262,-0.386833,-0.054069,-0.042927,0.002306,29.376064,21.434003,26.632631,0
2,22-3-2023 20:18:4:183272,paved,sudden-right-turn,-0.091307,-0.899303,-0.128168,-0.049808,-0.031475,0.002838,29.376064,21.434003,26.632631,0
3,22-3-2023 20:18:4:188010,paved,sudden-right-turn,-0.091307,-0.305329,0.983139,-0.047411,-0.023219,0.004969,30.711338,27.558002,26.632631,0
4,22-3-2023 20:18:4:196009,paved,sudden-right-turn,0.033236,-0.803501,0.178398,-0.048210,0.003413,0.002572,30.711338,27.558002,26.632631,0
5,22-3-2023 20:18:4:228008,paved,sudden-right-turn,-0.340393,-0.975945,-0.195230,-0.082299,-0.005110,0.002838,32.046615,24.496000,26.632631,0
6,22-3-2023 20:18:4:228008,paved,sudden-right-turn,-0.206270,-2.499201,0.274200,-0.046079,-0.024285,0.003904,32.046615,24.496000,26.632631,0
7,22-3-2023 20:18:4:236004,paved,sudden-right-turn,-0.397874,-1.905227,1.356766,-0.057265,-0.005110,0.004969,33.381893,27.558002,25.522937,0
8,22-3-2023 20:18:4:244003,paved,sudden-right-turn,-0.493677,-1.790264,-0.674242,-0.080435,-0.017094,0.000175,33.381893,27.558002,25.522937,0
9,22-3-2023 20:18:4:244003,paved,sudden-right-turn,-0.110468,-2.240535,0.245461,-0.056999,0.026849,-0.000624,32.046615,24.496000,26.632631,0
10,22-3-2023 20:18:4:252002,paved,sudden-right-turn,-0.215850,-1.914807,0.484964,-0.050341,-0.041329,0.006034,32.046615,24.496000,26.632631,0
11,22-3-2023 20:18:4:276049,paved,sudden-right-turn,-0.819404,-1.608240,0.159237,-0.084962,0.010870,0.002838,32.046615,24.496000,24.413246,0
12,22-3-2023 20:18:4:318235,paved,sudden-right-turn,0.061976,-2.029770,0.676571,-0.064988,-0.013366,0.000974,32.046615,24.496000,24.413246,0
13,22-3-2023 20:18:4:366240,paved,sudden-right-turn,-0.091307,-1.751943,0.322102,-0.053536,-0.006974,0.001507,28.040788,27.558002,24.413246,0
