sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 19:0:31:877019,paved,sudden-acc,-0.333785,-2.133667,0.793800,-0.022635,0.014732,0.013291,-95.753746,94.167861,91.669151,0
2,22-3-2023 19:0:32:223581,paved,sudden-acc,-1.004400,0.874523,-2.482635,-0.052196,0.026982,0.028472,-95.753746,94.167861,91.669151,0
3,22-3-2023 19:0:32:235936,paved,sudden-acc,1.476878,-1.099003,2.441599,-0.032489,0.036836,0.020748,-94.724121,94.167861,93.432022,0
4,22-3-2023 19:0:32:235936,paved,sudden-acc,-2.891705,-2.191149,1.684761,-0.029825,0.010471,0.034863,-94.724121,94.167861,93.432022,0
5,22-3-2023 19:0:32:253061,paved,sudden-acc,0.691299,-1.788779,2.681107,-0.043674,0.023520,0.022879,-95.753746,89.459472,95.194885,0
6,22-3-2023 19:0:32:261070,paved,sudden-acc,-1.866621,-0.763695,-7.416450,-0.089747,0.087703,0.039657,-95.753746,89.459472,95.194885,0
7,22-3-2023 19:0:32:261070,paved,sudden-acc,-0.343365,-2.794703,-2.655079,-0.052196,-0.010569,0.030602,-94.724121,89.459472,89.906280,0
8,22-3-2023 19:0:32:269066,paved,sudden-acc,0.739200,-3.331196,-1.208466,-0.074833,0.049886,0.024743,-94.724121,89.459472,89.906280,0
9,22-3-2023 19:0:32:277065,paved,sudden-acc,-0.046378,-4.346699,-0.135481,-0.060186,0.049087,0.038326,-95.753746,94.167861,88.143417,0
10,22-3-2023 19:0:32:285084,paved,sudden-acc,-0.170921,-1.194805,2.853550,-0.021037,-0.027080,0.029271,-95.753746,94.167861,88.143417,0
11,22-3-2023 19:0:32:325061,paved,sudden-acc,0.068585,-1.913322,2.441599,-0.018906,-0.081410,0.013824,-95.753746,91.813667,89.906280,0
12,22-3-2023 19:0:32:373055,paved,sudden-acc,-0.151760,-1.731298,-0.384567,-0.045538,0.036304,0.027140,-95.753746,91.813667,89.906280,0
13,22-3-2023 19:0:32:421047,paved,sudden-acc,-2.920445,-2.152828,0.908764,-0.034619,0.016330,0.034597,-95.753746,96.522064,89.906280,0
