sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 19:33:8:342254,paved,sudden-right-line-chg,-1.596533,0.369864,-3.494163,-0.076020,-0.010540,0.006731,-104.067047,87.113296,78.768653,0
2,22-3-2023 19:33:8:700740,paved,sudden-right-line-chg,-0.791794,-0.894726,-4.289322,-0.150590,-0.117068,0.007263,-104.067047,87.113296,78.768653,0
3,22-3-2023 19:33:8:706207,paved,sudden-right-line-chg,0.089587,-1.076750,2.704241,-0.026751,-0.174061,-0.000194,-104.067047,91.072990,70.891792,0
4,22-3-2023 19:33:8:714207,paved,sudden-right-line-chg,-2.372531,0.705172,0.366667,-0.116767,0.113832,-0.013510,-104.067047,91.072990,70.891792,0
5,22-3-2023 19:33:8:714207,paved,sudden-right-line-chg,-0.868436,-4.755556,-1.204491,-0.147660,-0.055015,-0.002058,-104.067047,91.072990,78.768653,0
6,22-3-2023 19:33:8:722208,paved,sudden-right-line-chg,0.376993,-2.494623,-2.047550,-0.111707,-0.019062,-0.002058,-104.067047,91.072990,78.768653,0
7,22-3-2023 19:33:8:730206,paved,sudden-right-line-chg,-1.596533,1.500330,-8.370498,-0.208115,0.167895,-0.004721,-103.234512,87.113296,74.830223,0
8,22-3-2023 19:33:8:730206,paved,sudden-right-line-chg,0.118327,-0.243271,-1.846365,-0.118365,0.039795,-0.008183,-103.234512,87.113296,74.830223,0
9,22-3-2023 19:33:8:738204,paved,sudden-right-line-chg,1.536201,0.475246,-10.008717,-0.151921,-0.048357,-0.016972,-104.899581,83.153602,80.737876,0
10,22-3-2023 19:33:8:746200,paved,sudden-right-line-chg,-1.740236,-0.779763,1.209726,-0.106913,0.037930,0.010992,-104.899581,83.153602,80.737876,0
11,22-3-2023 19:33:8:794205,paved,sudden-right-line-chg,-2.401272,-0.501937,-1.338613,-0.114637,0.150584,0.015253,-104.899581,91.072990,78.768653,0
12,22-3-2023 19:33:8:834210,paved,sudden-right-line-chg,1.871508,-3.251461,0.998962,-0.162574,-0.159946,-0.003123,-104.899581,91.072990,78.768653,0
13,22-3-2023 19:33:8:882206,paved,sudden-right-line-chg,-1.194164,-2.293439,2.071947,-0.113305,0.035533,0.025373,-104.899581,83.153602,80.737876,0
14,22-3-2023 19:33:8:930202,paved,sudden-right-line-chg,2.024792,-4.410668,0.136742,-0.061373,-0.020660,0.004068,-104.899581,83.153602,80.737876,0
15,22-3-2023 19:33:8:970223,paved,sudden-right-line-chg,-1.577373,0.484826,2.886265,-0.032344,0.036599,-0.011113,-102.401969,79.193901,76.799438,0
16,22-3-2023 19:33:9:18219,paved,sudden-right-line-chg,-0.370264,-2.216797,-0.102764,-0.006511,-0.129851,0.004600,-102.401969,79.193901,76.799438,0
17,22-3-2023 19:33:9:66212,paved,sudden-right-line-chg,1.354176,2.879883,-2.018810,-0.169232,0.110103,-0.008449,-102.401969,87.113296,74.830223,0
18,22-3-2023 19:33:9:112200,paved,sudden-right-line-chg,-1.395348,1.088381,3.978411,-0.005179,-0.212677,0.025107,-102.401969,87.113296,74.830223,0
19,22-3-2023 19:33:9:160232,paved,sudden-right-line-chg,0.156648,-3.126919,4.170017,-0.024088,0.041126,0.026705,-104.899581,87.113296,76.799438,0
20,22-3-2023 19:33:9:200238,paved,sudden-right-line-chg,0.367413,2.036823,-0.198566,-0.040333,-0.090170,0.013389,-104.899581,87.113296,76.799438,0
21,22-3-2023 19:33:9:248268,paved,sudden-right-line-chg,-0.485227,-1.910230,5.559149,-0.013968,-0.056081,0.012323,-104.899581,87.113296,74.830223,0
22,22-3-2023 19:33:9:296245,paved,sudden-right-line-chg,-1.289966,-3.855015,-3.283400,-0.088803,0.131941,-0.009781,-104.899581,87.113296,74.830223,0
23,22-3-2023 19:33:9:336218,paved,sudden-right-line-chg,1.287115,0.082457,-3.609126,-0.057910,-0.024655,-0.019635,-103.234512,87.113296,74.830223,0
24,22-3-2023 19:33:9:384205,paved,sudden-right-line-chg,0.089587,0.245321,-1.683500,-0.038203,0.029674,0.004600,-103.234512,87.113296,74.830223,0
25,22-3-2023 19:33:9:432207,paved,sudden-right-line-chg,0.970967,-0.818084,-1.683500,-0.057378,0.025680,-0.011912,-103.234512,87.113296,74.830223,0
26,22-3-2023 19:33:9:472241,paved,sudden-right-line-chg,1.066769,-0.568998,-1.558958,-0.065367,-0.006012,0.013655,-103.234512,87.113296,74.830223,0
27,22-3-2023 19:33:9:520245,paved,sudden-right-line-chg,2.398421,-1.986871,0.864838,-0.064568,0.046719,0.005932,-103.234512,87.113296,76.799438,0
28,22-3-2023 19:33:9:560188,paved,sudden-right-line-chg,-2.219248,-1.344996,-1.319452,-0.055780,0.076813,0.012856,-103.234512,87.113296,76.799438,0
29,22-3-2023 19:33:9:608237,paved,sudden-right-line-chg,0.415314,1.193763,-0.754219,-0.073357,0.065361,0.004068,-103.234512,83.153602,76.799438,0
30,22-3-2023 19:33:9:656214,paved,sudden-right-line-chg,2.934913,-0.933047,0.998962,-0.037137,-0.067000,-0.036147,-103.234512,83.153602,76.799438,0
31,22-3-2023 19:33:9:704179,paved,sudden-right-line-chg,-1.759397,-3.337683,1.688736,0.008403,0.030740,-0.014575,-103.234512,87.113296,74.830223,0
32,22-3-2023 19:33:9:748036,paved,sudden-right-line-chg,-2.640777,1.634453,7.781761,-0.049654,0.063231,-0.006319,-103.234512,87.113296,74.830223,0
33,22-3-2023 19:33:9:796054,paved,sudden-right-line-chg,1.363756,-3.232301,1.420492,-0.065101,-0.025720,0.010459,-102.401969,83.153602,74.830223,0
34,22-3-2023 19:33:9:836015,paved,sudden-right-line-chg,0.463215,-0.176209,2.828785,-0.125289,0.034202,0.009394,-102.401969,83.153602,74.830223,0
35,22-3-2023 19:33:9:884043,paved,sudden-right-line-chg,-0.494807,-1.718625,-4.231840,-0.036072,-0.109611,0.009660,-102.401969,83.153602,74.830223,0
36,22-3-2023 19:33:9:924013,paved,sudden-right-line-chg,-0.657671,2.554155,-1.300293,-0.058443,-0.007877,0.000073,-102.401969,83.153602,74.830223,0
37,22-3-2023 19:33:9:972032,paved,sudden-right-line-chg,-0.360684,0.877616,9.439141,0.119725,0.015559,0.002203,-102.401969,95.032684,76.799438,0
38,22-3-2023 19:33:10:20027,paved,sudden-right-line-chg,0.281191,0.877616,-9.395583,-0.113571,0.027544,0.011525,-102.401969,95.032684,76.799438,0
39,22-3-2023 19:33:10:59983,paved,sudden-right-line-chg,0.252450,-5.359111,0.462469,-0.096260,0.038996,0.005932,-104.067047,91.072990,76.799438,0
40,22-3-2023 19:33:10:107974,paved,sudden-right-line-chg,-0.906757,0.264481,5.453766,-0.061639,-0.208682,0.033096,-104.067047,91.072990,76.799438,0
41,22-3-2023 19:33:10:153024,paved,sudden-right-line-chg,1.095510,1.615293,1.046862,-0.025952,0.065628,0.005133,-103.234512,87.113296,78.768653,0
42,22-3-2023 19:33:10:201080,paved,sudden-right-line-chg,-0.887596,-3.443066,-1.884685,-0.058976,0.092792,-0.003123,-103.234512,87.113296,78.768653,0
43,22-3-2023 19:33:10:249069,paved,sudden-right-line-chg,-0.600190,0.532728,-3.733669,-0.095461,-0.022791,0.011258,-103.234512,79.193901,78.768653,0
44,22-3-2023 19:33:10:289029,paved,sudden-right-line-chg,-0.466066,-2.600006,-3.197176,-0.127420,-0.022258,0.003269,-103.234512,79.193901,78.768653,0
45,22-3-2023 19:33:10:337016,paved,sudden-right-line-chg,-2.784481,-0.300752,-5.314405,-0.055780,0.093325,0.018715,-104.067047,91.072990,74.830223,0
46,22-3-2023 19:33:10:385016,paved,sudden-right-line-chg,-1.232484,-1.201293,-4.567149,-0.118898,0.221159,0.009927,-104.067047,91.072990,74.830223,0
47,22-3-2023 19:33:10:425003,paved,sudden-right-line-chg,-6.242942,2.793661,8.538599,-0.009706,-0.035574,0.017384,-104.899581,79.193901,74.830223,0
48,22-3-2023 19:33:10:473001,paved,sudden-right-line-chg,3.116937,-3.213140,-3.503744,-0.101054,0.065894,-0.022564,-104.899581,79.193901,74.830223,0
49,22-3-2023 19:33:10:520993,paved,sudden-right-line-chg,0.463215,-4.142422,-0.188986,0.005208,0.029674,0.002470,-103.234512,91.072990,72.861007,0
50,22-3-2023 19:33:10:560986,paved,sudden-right-line-chg,-0.408585,3.358894,5.683691,-0.023022,0.008102,0.036825,-103.234512,91.072990,72.861007,0
51,22-3-2023 19:33:10:608984,paved,sudden-right-line-chg,0.415314,-0.396554,-5.333567,-0.017962,0.154312,0.026438,-104.067047,87.113296,76.799438,0
52,22-3-2023 19:33:10:648973,paved,sudden-right-line-chg,5.837721,-0.051666,-6.195787,-0.155384,-0.020127,-0.006852,-104.067047,87.113296,76.799438,0
53,22-3-2023 19:33:10:699299,paved,sudden-right-line-chg,-0.159499,-4.094521,4.859793,0.012132,-0.154087,0.028569,-102.401969,83.153602,78.768653,0
