sr_no,timestamp,road_type,harsh_event,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,event_class
1,22-3-2023 20:5:28:119610,paved,sudden-brake,-0.627740,-0.296650,1.035147,-0.094477,-0.006621,0.015734,-39.639991,-44.235157,30.692789,0
2,22-3-2023 20:5:28:472457,paved,sudden-brake,1.173342,-1.082228,-2.174229,-0.130164,-0.043906,-0.009832,-39.639991,-44.235157,30.692789,0
3,22-3-2023 20:5:28:475704,paved,sudden-brake,-1.442059,-2.452200,3.535587,-0.051067,-0.030590,0.018398,-36.036357,-44.235157,27.623510,0
4,22-3-2023 20:5:28:483702,paved,sudden-brake,-1.173813,-1.982769,2.041071,-0.010054,-0.041775,0.020528,-36.036357,-44.235157,27.623510,0
5,22-3-2023 20:5:28:507703,paved,sudden-brake,-0.062507,-2.998273,3.238600,-0.052665,-0.033785,0.021061,-36.036357,-41.470458,34.785160,0
6,22-3-2023 20:5:28:507703,paved,sudden-brake,-1.767787,-0.200847,-1.647316,-0.097407,0.034659,-0.000511,-36.036357,-41.470458,34.785160,0
7,22-3-2023 20:5:28:515699,paved,sudden-brake,0.531467,-1.082228,-6.322466,-0.133360,-0.029791,0.007212,-36.036357,-42.852809,28.646600,0
8,22-3-2023 20:5:28:523697,paved,sudden-brake,0.550627,-3.448544,-5.182419,-0.124305,0.054367,0.004283,-36.036357,-42.852809,28.646600,0
9,22-3-2023 20:5:28:523697,paved,sudden-brake,-2.227638,-1.589980,1.293814,-0.073438,0.037588,0.030116,-32.432720,-42.852809,30.692789,0
10,22-3-2023 20:5:28:531698,paved,sudden-brake,1.202082,-2.452200,-3.074770,-0.086487,0.083395,-0.011430,-32.432720,-42.852809,30.692789,0
11,22-3-2023 20:5:28:571692,paved,sudden-brake,-1.049270,-0.095465,-0.124060,-0.048404,-0.026328,0.003217,-39.639991,-41.470458,29.669696,0
12,22-3-2023 20:5:28:611707,paved,sudden-brake,1.824797,-4.981379,-6.370366,-0.095276,-0.050297,-0.000777,-39.639991,-41.470458,29.669696,0
13,22-3-2023 20:5:28:659731,paved,sudden-brake,-1.892330,-0.344551,1.494997,0.000599,0.021609,0.020528,-36.036357,-40.088111,31.715881,0
14,22-3-2023 20:5:28:699698,paved,sudden-brake,-1.489961,-0.516995,0.393272,-0.092879,0.090586,-0.013561,-36.036357,-40.088111,31.715881,0
15,22-3-2023 20:5:28:747722,paved,sudden-brake,-2.649168,1.312828,3.870893,-0.031892,0.045312,0.014403,-39.639991,-42.852809,29.669696,0
16,22-3-2023 20:5:28:795714,paved,sudden-brake,-2.476724,-1.398376,0.239988,-0.034289,0.007761,0.021594,-39.639991,-42.852809,29.669696,0
17,22-3-2023 20:5:28:843661,paved,sudden-brake,0.665590,-1.666622,-2.634079,-0.059056,-0.046036,0.012272,-43.243625,-42.852809,32.738975,0
18,22-3-2023 20:5:28:883702,paved,sudden-brake,-1.403738,-0.976846,-1.082083,-0.080362,-0.017806,0.002418,-43.243625,-42.852809,32.738975,0
19,22-3-2023 20:5:28:931662,paved,sudden-brake,-2.840772,-4.253283,0.891443,-0.090482,0.115886,0.012539,-36.036357,-41.470458,29.669696,0
20,22-3-2023 20:5:28:979652,paved,sudden-brake,0.023715,-1.446277,1.494997,-0.131229,-0.014877,0.011473,-36.036357,-41.470458,29.669696,0
21,22-3-2023 20:5:29:19638,paved,sudden-brake,0.071616,-2.260596,-3.400497,-0.135757,0.016815,0.010941,-39.639991,-42.852809,30.692789,0
22,22-3-2023 20:5:29:67631,paved,sudden-brake,-0.426556,-1.839066,-0.459368,-0.109391,0.039985,0.020795,-39.639991,-42.852809,30.692789,0
23,22-3-2023 20:5:29:115634,paved,sudden-brake,-0.196630,-2.365978,-4.090273,-0.142681,-0.033253,0.005614,-43.243625,-40.088111,30.692789,0
24,22-3-2023 20:5:29:155626,paved,sudden-brake,1.278724,-2.490521,-0.564751,-0.035887,-0.021801,0.016800,-43.243625,-40.088111,30.692789,0
